epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,8876.72,0.93549,0.67629,0.01293,0.92385,0.93386,0.98008,0.8243,0.68399,0.31833,0.01392,0.0063172,0.0063172,0.0063172
188,8922.89,0.94813,0.66155,0.01279,0.96137,0.94775,0.97887,0.81439,0.6964,0.30763,0.01441,0.0062974,0.0062974,0.0062974
189,8969.65,0.93238,0.68593,0.01267,0.95362,0.90249,0.96604,0.81864,0.65617,0.33636,0.01318,0.0062776,0.0062776,0.0062776
190,9015.84,0.92141,0.68485,0.01235,0.95242,0.94322,0.97724,0.83271,0.65502,0.30315,0.01308,0.0062578,0.0062578,0.0062578
191,9060.82,0.93924,0.69756,0.01263,0.93967,0.93561,0.97247,0.81758,0.69541,0.32129,0.01429,0.006238,0.006238,0.006238
192,9105.44,0.91265,0.6603,0.01235,0.95769,0.9432,0.97369,0.84345,0.60778,0.30061,0.01229,0.0062182,0.0062182,0.0062182
193,9151.27,0.94158,0.67616,0.01263,0.94317,0.9492,0.97698,0.83153,0.63026,0.30409,0.01265,0.0061984,0.0061984,0.0061984
194,9197.5,0.9126,0.67249,0.01246,0.98067,0.93778,0.96943,0.81112,0.66975,0.2941,0.01341,0.0061786,0.0061786,0.0061786
195,9242.94,0.92393,0.67075,0.01239,0.97462,0.90833,0.98295,0.81804,0.67606,0.3252,0.01369,0.0061588,0.0061588,0.0061588
196,9288.67,0.93641,0.68496,0.0126,0.92781,0.86417,0.94955,0.82832,0.65086,0.36367,0.01326,0.006139,0.006139,0.006139
197,9334.38,0.93788,0.70076,0.01298,0.95591,0.9245,0.97039,0.83022,0.62726,0.31397,0.01276,0.0061192,0.0061192,0.0061192
198,9379.49,0.91728,0.67009,0.01227,0.93188,0.92307,0.95689,0.82751,0.61036,0.32308,0.01229,0.0060994,0.0060994,0.0060994
199,9424.47,0.93658,0.68214,0.01287,0.93852,0.91747,0.96411,0.83892,0.58874,0.32208,0.01183,0.0060796,0.0060796,0.0060796
200,9469.94,0.91794,0.65447,0.01233,0.97652,0.92265,0.98022,0.83195,0.61741,0.29334,0.01243,0.0060598,0.0060598,0.0060598
201,9515.5,0.90093,0.64909,0.01196,0.9868,0.94263,0.97748,0.83705,0.62377,0.26846,0.01289,0.00604,0.00604,0.00604
202,9561.87,0.92306,0.68234,0.01277,0.91553,0.92513,0.9752,0.84822,0.61219,0.29536,0.01263,0.0060202,0.0060202,0.0060202
203,9606.21,0.92974,0.66052,0.01277,0.95849,0.94033,0.9851,0.8509,0.63301,0.26893,0.01255,0.0060004,0.0060004,0.0060004
204,9653.97,0.91669,0.69464,0.01203,0.97582,0.88123,0.96139,0.82126,0.67729,0.30484,0.01363,0.0059806,0.0059806,0.0059806
205,9700.39,0.92511,0.66404,0.01263,0.97774,0.89583,0.9627,0.83492,0.59575,0.28473,0.01176,0.0059608,0.0059608,0.0059608
206,9745.38,0.89441,0.64903,0.01222,0.98074,0.93646,0.96178,0.8429,0.60866,0.27952,0.01251,0.005941,0.005941,0.005941
207,9789.98,0.91091,0.67846,0.01224,0.93966,0.9179,0.97278,0.84829,0.60639,0.27476,0.01235,0.0059212,0.0059212,0.0059212
208,9834.48,0.90406,0.66563,0.0121,0.95918,0.95167,0.97451,0.84144,0.63521,0.29157,0.01258,0.0059014,0.0059014,0.0059014
209,9880.46,0.90275,0.64293,0.01219,0.9577,0.95282,0.98205,0.8471,0.59463,0.28585,0.01201,0.0058816,0.0058816,0.0058816
210,9925.59,0.91468,0.6644,0.01231,0.98956,0.92838,0.99145,0.84672,0.61272,0.2689,0.0122,0.0058618,0.0058618,0.0058618
211,9972.52,0.89261,0.6546,0.01198,0.9707,0.97866,0.992,0.85046,0.58454,0.23714,0.01157,0.005842,0.005842,0.005842
212,10017.1,0.90125,0.68622,0.01204,0.97682,0.95423,0.98132,0.866,0.55538,0.22712,0.0111,0.0058222,0.0058222,0.0058222
213,10061.5,0.87371,0.63695,0.01199,0.97577,0.96103,0.98917,0.85874,0.60848,0.23914,0.01194,0.0058024,0.0058024,0.0058024
214,10106.1,0.89139,0.66496,0.01177,0.95609,0.96584,0.99099,0.86016,0.58742,0.2863,0.01182,0.0057826,0.0057826,0.0057826
215,10149.7,0.89082,0.65121,0.01203,0.97684,0.96945,0.99202,0.84142,0.61525,0.25177,0.01215,0.0057628,0.0057628,0.0057628
216,10195,0.88112,0.64767,0.01171,0.97325,0.92387,0.98471,0.83685,0.63912,0.26671,0.01289,0.005743,0.005743,0.005743
217,10240.2,0.86259,0.5986,0.0116,0.94009,0.98343,0.98516,0.85872,0.57952,0.25284,0.01139,0.0057232,0.0057232,0.0057232
218,10285.9,0.89193,0.65378,0.0117,0.96046,0.97452,0.98133,0.85922,0.57984,0.28133,0.01132,0.0057034,0.0057034,0.0057034
219,10332.4,0.8753,0.60503,0.01168,0.90523,0.99048,0.97607,0.84902,0.59302,0.26414,0.01179,0.0056836,0.0056836,0.0056836
220,10377.8,0.87365,0.6132,0.01199,0.98199,0.90987,0.9719,0.85259,0.58205,0.26676,0.01155,0.0056638,0.0056638,0.0056638
221,10423.8,0.88628,0.63677,0.01198,0.94682,0.96323,0.97969,0.86108,0.54755,0.238,0.01086,0.005644,0.005644,0.005644
222,10467.7,0.88088,0.60374,0.01178,0.97389,0.96523,0.98697,0.85935,0.59569,0.28791,0.01219,0.0056242,0.0056242,0.0056242
223,10512.9,0.88015,0.64865,0.01174,0.9509,0.97304,0.99031,0.87528,0.57091,0.27266,0.01131,0.0056044,0.0056044,0.0056044
224,10557.3,0.87987,0.63792,0.01168,0.91551,0.9723,0.9822,0.86594,0.55969,0.28567,0.01112,0.0055846,0.0055846,0.0055846
225,10604.7,0.87701,0.6241,0.01168,0.95446,0.95489,0.97568,0.87216,0.5457,0.26347,0.011,0.0055648,0.0055648,0.0055648
226,10648.8,0.86539,0.62146,0.01178,0.98457,0.93823,0.97924,0.86781,0.55176,0.25577,0.01112,0.005545,0.005545,0.005545
227,10694,0.8501,0.63036,0.01168,0.96879,0.95006,0.98595,0.86652,0.56081,0.27121,0.0112,0.0055252,0.0055252,0.0055252
228,10739.3,0.87944,0.60479,0.01178,0.93494,0.94286,0.98089,0.86254,0.62602,0.27604,0.01286,0.0055054,0.0055054,0.0055054
229,10784.9,0.85041,0.58674,0.01156,0.9647,0.92868,0.9752,0.85688,0.56685,0.24804,0.01122,0.0054856,0.0054856,0.0054856
230,10831.8,0.86779,0.61347,0.01153,0.89528,0.90895,0.95611,0.85124,0.54406,0.27597,0.011,0.0054658,0.0054658,0.0054658
231,10876.7,0.8655,0.60454,0.01166,0.94771,0.95714,0.97658,0.87089,0.56409,0.24786,0.01138,0.005446,0.005446,0.005446
232,10921.3,0.86326,0.60474,0.01165,0.92808,0.95714,0.97825,0.8665,0.55588,0.25686,0.01118,0.0054262,0.0054262,0.0054262
233,10968.5,0.85753,0.58429,0.01143,0.95373,0.95329,0.97825,0.86598,0.53903,0.25381,0.0108,0.0054064,0.0054064,0.0054064
234,11015,0.8756,0.6067,0.01185,0.9172,0.98416,0.98974,0.85949,0.54144,0.25801,0.01097,0.0053866,0.0053866,0.0053866
235,11061.4,0.87475,0.59792,0.01148,0.97644,0.94326,0.98462,0.86202,0.55092,0.23447,0.01086,0.0053668,0.0053668,0.0053668
236,11108.3,0.86147,0.60561,0.01149,0.92448,0.96839,0.97749,0.8568,0.5507,0.29233,0.01084,0.005347,0.005347,0.005347
237,11153.5,0.85641,0.58455,0.01141,0.88339,0.95469,0.97259,0.86587,0.54139,0.23794,0.01098,0.0053272,0.0053272,0.0053272
238,11200.6,0.84402,0.57029,0.01109,0.91502,0.9796,0.9803,0.87197,0.54318,0.24929,0.01089,0.0053074,0.0053074,0.0053074
239,11245.6,0.86702,0.59397,0.01177,0.91186,0.97257,0.96594,0.85697,0.54797,0.24908,0.01115,0.0052876,0.0052876,0.0052876
240,11290.5,0.8742,0.58487,0.0119,0.93122,0.95238,0.9774,0.86196,0.53525,0.24434,0.01073,0.0052678,0.0052678,0.0052678
241,11335.5,0.85604,0.62653,0.0118,0.9621,0.97864,0.99151,0.86156,0.56209,0.26126,0.01159,0.005248,0.005248,0.005248
242,11381.2,0.85682,0.59976,0.01135,0.96714,0.92653,0.98581,0.87855,0.52428,0.25261,0.01053,0.0052282,0.0052282,0.0052282
243,11427.6,0.85376,0.60474,0.01115,0.95912,0.93932,0.98125,0.85571,0.58238,0.25452,0.01146,0.0052084,0.0052084,0.0052084
244,11472.7,0.85787,0.60813,0.01125,0.93924,0.95139,0.976,0.85336,0.55768,0.26468,0.01107,0.0051886,0.0051886,0.0051886
245,11518.7,0.84447,0.60066,0.01125,0.96872,0.97331,0.99001,0.88935,0.5082,0.23293,0.01012,0.0051688,0.0051688,0.0051688
246,11563.3,0.84041,0.59023,0.01125,0.92247,0.96404,0.97909,0.89126,0.49415,0.2246,0.00968,0.005149,0.005149,0.005149
247,11608.3,0.84799,0.58747,0.01144,0.91695,0.98837,0.98286,0.8938,0.48684,0.20754,0.00961,0.0051292,0.0051292,0.0051292
248,11652.9,0.82719,0.58425,0.01129,0.96932,0.97373,0.99185,0.8847,0.51402,0.21431,0.0104,0.0051094,0.0051094,0.0051094
249,11697.8,0.84845,0.57341,0.01122,0.94069,0.95094,0.97233,0.88681,0.47582,0.22906,0.00963,0.0050896,0.0050896,0.0050896
250,11742.9,0.83843,0.58825,0.01109,0.98511,0.98825,0.99396,0.90294,0.49186,0.19254,0.00993,0.0050698,0.0050698,0.0050698
251,11789.3,0.83362,0.57999,0.01105,0.94329,0.95346,0.96602,0.87253,0.48555,0.24473,0.00976,0.00505,0.00505,0.00505
252,11835.7,0.83174,0.60828,0.01125,0.98008,0.95424,0.98624,0.87261,0.54352,0.23479,0.0107,0.0050302,0.0050302,0.0050302
253,11882.2,0.83333,0.59504,0.01107,0.98261,0.96624,0.9899,0.87936,0.52506,0.24293,0.01034,0.0050104,0.0050104,0.0050104
254,11927.4,0.81586,0.54683,0.01093,0.98539,0.94491,0.98564,0.88665,0.50524,0.22532,0.01008,0.0049906,0.0049906,0.0049906
255,11973,0.83448,0.58476,0.01146,0.98845,0.98266,0.99279,0.88653,0.50987,0.20342,0.0105,0.0049708,0.0049708,0.0049708
256,12019.4,0.83399,0.57712,0.01129,0.94452,0.99048,0.98587,0.87476,0.517,0.21102,0.0104,0.004951,0.004951,0.004951
257,12065.9,0.82401,0.56359,0.01118,0.98721,0.98453,0.99021,0.88473,0.48581,0.2293,0.00973,0.0049312,0.0049312,0.0049312
258,12113.1,0.83684,0.57062,0.01118,0.98947,0.95338,0.98932,0.89334,0.48542,0.25158,0.00974,0.0049114,0.0049114,0.0049114
259,12159.2,0.82284,0.57995,0.0112,0.9922,0.97979,0.99093,0.90148,0.48984,0.20851,0.00981,0.0048916,0.0048916,0.0048916
260,12205.5,0.82645,0.57492,0.01108,0.94552,0.97493,0.9878,0.88892,0.50601,0.22132,0.01018,0.0048718,0.0048718,0.0048718
261,12252.4,0.82527,0.56964,0.01125,0.92815,0.98911,0.98638,0.89983,0.49252,0.2135,0.00981,0.004852,0.004852,0.004852
262,12298.1,0.81922,0.55841,0.01105,0.91329,0.95238,0.96726,0.88249,0.49939,0.25837,0.01007,0.0048322,0.0048322,0.0048322
263,12343.4,0.81428,0.54236,0.01102,0.946,0.96922,0.98676,0.86611,0.49662,0.22685,0.01029,0.0048124,0.0048124,0.0048124
264,12388.7,0.82257,0.5718,0.01074,0.99473,0.94383,0.99232,0.88112,0.49405,0.20641,0.01015,0.0047926,0.0047926,0.0047926
265,12433.7,0.79951,0.52477,0.01061,0.98578,0.97031,0.99176,0.89726,0.47783,0.20746,0.00969,0.0047728,0.0047728,0.0047728
266,12479,0.81575,0.54199,0.01074,0.97197,0.97683,0.99069,0.89175,0.48422,0.22784,0.00962,0.004753,0.004753,0.004753
267,12524.8,0.81947,0.59221,0.01104,0.98552,0.95285,0.98185,0.87749,0.4925,0.21812,0.00988,0.0047332,0.0047332,0.0047332
268,12571,0.79852,0.54159,0.01073,0.97537,0.98608,0.99294,0.88788,0.49078,0.19811,0.00984,0.0047134,0.0047134,0.0047134
269,12617.4,0.80947,0.57247,0.01073,0.98929,0.9445,0.98735,0.87779,0.48857,0.20586,0.00983,0.0046936,0.0046936,0.0046936
270,12662.1,0.80555,0.55522,0.01082,0.98787,0.9322,0.98691,0.88634,0.4765,0.21356,0.00957,0.0046738,0.0046738,0.0046738
271,12706.9,0.79036,0.53475,0.01053,0.92202,0.95997,0.96847,0.87696,0.48861,0.23175,0.0098,0.004654,0.004654,0.004654
272,12753,0.81469,0.5605,0.01126,0.97561,0.94979,0.98386,0.8999,0.48141,0.21162,0.00962,0.0046342,0.0046342,0.0046342
273,12798.9,0.78417,0.55372,0.01046,0.98343,0.98065,0.99124,0.8923,0.47957,0.20197,0.00955,0.0046144,0.0046144,0.0046144
274,12846,0.79198,0.5328,0.01039,0.98068,0.96703,0.99223,0.88741,0.4982,0.21457,0.00973,0.0045946,0.0045946,0.0045946
275,12892.6,0.79577,0.54775,0.01051,0.99042,0.94307,0.98742,0.90709,0.46152,0.19802,0.00907,0.0045748,0.0045748,0.0045748
276,12938.5,0.7955,0.53897,0.01065,0.98239,0.97399,0.99294,0.90885,0.46671,0.1889,0.00924,0.004555,0.004555,0.004555
277,12984,0.77859,0.53049,0.01036,0.95734,0.98947,0.98895,0.90212,0.47731,0.18445,0.00957,0.0045352,0.0045352,0.0045352
278,13029.2,0.79126,0.53667,0.01049,0.99134,0.98464,0.99298,0.90993,0.46413,0.17583,0.0093,0.0045154,0.0045154,0.0045154
279,13075,0.79494,0.54159,0.01037,0.99155,0.98885,0.99344,0.91296,0.46652,0.17435,0.00916,0.0044956,0.0044956,0.0044956
280,13121.7,0.80856,0.53599,0.0108,0.96915,0.98595,0.99199,0.90838,0.47187,0.20175,0.00942,0.0044758,0.0044758,0.0044758
281,13164.8,0.7833,0.53158,0.01028,0.97134,0.9658,0.99219,0.89747,0.49332,0.21658,0.0099,0.004456,0.004456,0.004456
282,13209.7,0.79101,0.54886,0.01052,0.9569,0.98034,0.98204,0.88347,0.50619,0.21874,0.01013,0.0044362,0.0044362,0.0044362
283,13255.2,0.77034,0.49941,0.01002,0.94043,0.94676,0.97851,0.89208,0.46738,0.20313,0.00926,0.0044164,0.0044164,0.0044164
284,13301.4,0.79489,0.537,0.01061,0.97744,0.95238,0.98699,0.90691,0.44502,0.20099,0.00879,0.0043966,0.0043966,0.0043966
285,13346.6,0.79275,0.53751,0.01051,0.96496,0.98698,0.99193,0.89482,0.4657,0.19763,0.00922,0.0043768,0.0043768,0.0043768
286,13390.3,0.79252,0.53626,0.01035,0.96783,0.95217,0.98698,0.88978,0.46937,0.21156,0.00933,0.004357,0.004357,0.004357
287,13433.5,0.78054,0.52557,0.01048,0.93355,0.97169,0.99031,0.90489,0.45114,0.2284,0.00887,0.0043372,0.0043372,0.0043372
288,13480.8,0.77355,0.532,0.01038,0.98502,0.92992,0.97052,0.88306,0.44754,0.21628,0.00877,0.0043174,0.0043174,0.0043174
289,13528.3,0.77005,0.53739,0.01031,0.99213,0.92976,0.97933,0.89236,0.44223,0.21827,0.00876,0.0042976,0.0042976,0.0042976
290,13574.4,0.77388,0.53152,0.01055,0.99178,0.94363,0.98327,0.90477,0.44648,0.19782,0.0088,0.0042778,0.0042778,0.0042778
291,13621.5,0.79345,0.54681,0.01055,0.9832,0.97657,0.99121,0.90481,0.44586,0.20135,0.00877,0.004258,0.004258,0.004258
292,13665.1,0.77594,0.52763,0.01045,0.98944,0.97325,0.99044,0.90896,0.45105,0.2007,0.00886,0.0042382,0.0042382,0.0042382
293,13709,0.77673,0.52311,0.01042,0.93057,0.97986,0.98447,0.90449,0.44942,0.23755,0.00883,0.0042184,0.0042184,0.0042184
294,13753.5,0.79385,0.54586,0.01072,0.96526,0.94998,0.9856,0.90457,0.44162,0.21425,0.00873,0.0041986,0.0041986,0.0041986
295,13797.8,0.77527,0.52317,0.01028,0.94442,0.98079,0.98969,0.91017,0.43099,0.22182,0.00862,0.0041788,0.0041788,0.0041788
296,13841.6,0.78065,0.53014,0.01024,0.97469,0.98996,0.99217,0.91128,0.43015,0.18758,0.00859,0.004159,0.004159,0.004159
297,13887.5,0.74485,0.49949,0.00975,0.97982,0.95041,0.98612,0.90128,0.43162,0.20385,0.00872,0.0041392,0.0041392,0.0041392
298,13934.2,0.77743,0.53656,0.01025,0.9929,0.9782,0.99073,0.90978,0.43934,0.20383,0.00892,0.0041194,0.0041194,0.0041194
299,13978.4,0.76755,0.52813,0.01026,0.99036,0.97574,0.99095,0.90108,0.44724,0.19525,0.00901,0.0040996,0.0040996,0.0040996
300,14023.7,0.76734,0.54087,0.0104,0.97501,0.98707,0.99119,0.8909,0.46061,0.20029,0.00915,0.0040798,0.0040798,0.0040798
301,14068,0.78526,0.52612,0.01027,0.93603,0.99087,0.97672,0.87503,0.47281,0.21032,0.00937,0.00406,0.00406,0.00406
302,14111.4,0.78254,0.52046,0.01034,0.95328,0.98855,0.99173,0.90968,0.43697,0.19369,0.00861,0.0040402,0.0040402,0.0040402
303,14157.2,0.76122,0.50393,0.01009,0.97408,0.98696,0.99062,0.91296,0.41756,0.16572,0.00813,0.0040204,0.0040204,0.0040204
304,14203.7,0.76321,0.50525,0.0101,0.98884,0.98587,0.99078,0.9138,0.44804,0.1998,0.00898,0.0040006,0.0040006,0.0040006
305,14249.1,0.78354,0.51047,0.01041,0.97002,0.97899,0.99022,0.91007,0.44716,0.20086,0.00886,0.0039808,0.0039808,0.0039808
306,14296.9,0.74342,0.49224,0.00999,0.9471,0.97108,0.98572,0.91953,0.42951,0.21424,0.00851,0.003961,0.003961,0.003961
307,14345.6,0.73441,0.49599,0.00982,0.99106,0.9623,0.98869,0.92396,0.4087,0.23484,0.00812,0.0039412,0.0039412,0.0039412
308,14392.7,0.75792,0.51085,0.01006,0.9907,0.97447,0.99187,0.92524,0.41196,0.17501,0.00816,0.0039214,0.0039214,0.0039214
309,14438.5,0.75357,0.51145,0.01021,0.94919,0.96046,0.98373,0.91819,0.40327,0.22748,0.00806,0.0039016,0.0039016,0.0039016
310,14484.5,0.75087,0.49746,0.00984,0.98876,0.96671,0.99107,0.93187,0.38839,0.18746,0.00782,0.0038818,0.0038818,0.0038818
311,14529.7,0.72194,0.49392,0.00952,0.97798,0.98791,0.99126,0.93861,0.37996,0.17975,0.00767,0.003862,0.003862,0.003862
312,14576.9,0.76368,0.50712,0.01001,0.98224,0.98596,0.99223,0.92991,0.38924,0.18566,0.00789,0.0038422,0.0038422,0.0038422
313,14623.2,0.74554,0.48794,0.0101,0.98233,0.97858,0.99066,0.92009,0.39612,0.19111,0.00784,0.0038224,0.0038224,0.0038224
314,14669.2,0.73869,0.51366,0.00965,0.98752,0.98788,0.99111,0.91998,0.41904,0.18044,0.00822,0.0038026,0.0038026,0.0038026
315,14715.8,0.72871,0.5047,0.00961,0.98665,0.98291,0.99166,0.91592,0.41103,0.17942,0.00817,0.0037828,0.0037828,0.0037828
316,14762.6,0.73794,0.48334,0.0098,0.98922,0.98428,0.99197,0.91624,0.40973,0.17938,0.00807,0.003763,0.003763,0.003763
317,14806.9,0.73047,0.47863,0.00975,0.98597,0.95064,0.98331,0.91423,0.40149,0.20059,0.00801,0.0037432,0.0037432,0.0037432
318,14851.5,0.73073,0.50401,0.00942,0.97618,0.95131,0.98502,0.91139,0.40372,0.20498,0.00796,0.0037234,0.0037234,0.0037234
319,14897.3,0.74461,0.51153,0.00972,0.97927,0.95189,0.98162,0.91385,0.40004,0.20861,0.00775,0.0037036,0.0037036,0.0037036
320,14943.7,0.74483,0.51928,0.01006,0.98806,0.96531,0.99087,0.92518,0.40016,0.18488,0.00787,0.0036838,0.0036838,0.0036838
321,14989.8,0.72833,0.47781,0.00961,0.98233,0.98527,0.99051,0.91514,0.40879,0.20178,0.00816,0.003664,0.003664,0.003664
322,15036.2,0.7347,0.49284,0.00984,0.97647,0.98575,0.98912,0.92876,0.39553,0.21249,0.00782,0.0036442,0.0036442,0.0036442
323,15082.6,0.74232,0.51563,0.00973,0.97695,0.981,0.98948,0.9332,0.38726,0.18813,0.00771,0.0036244,0.0036244,0.0036244
324,15128.2,0.72825,0.48331,0.00988,0.98282,0.93981,0.98651,0.92542,0.39295,0.19079,0.00769,0.0036046,0.0036046,0.0036046
325,15173.5,0.72987,0.47762,0.00967,0.96756,0.98383,0.99111,0.92392,0.3885,0.19209,0.00754,0.0035848,0.0035848,0.0035848
326,15218.1,0.72385,0.48201,0.0097,0.97947,0.98453,0.99204,0.92449,0.39414,0.17849,0.00771,0.003565,0.003565,0.003565
327,15264.6,0.71884,0.46941,0.00952,0.98146,0.9811,0.99172,0.93156,0.38353,0.18762,0.00762,0.0035452,0.0035452,0.0035452
328,15311.2,0.7231,0.49503,0.00962,0.98612,0.97186,0.99125,0.9293,0.38977,0.19904,0.00775,0.0035254,0.0035254,0.0035254
329,15358.1,0.74276,0.51187,0.00983,0.98471,0.97771,0.99255,0.93697,0.37744,0.16768,0.00751,0.0035056,0.0035056,0.0035056
330,15404.8,0.72473,0.47985,0.0094,0.99339,0.98445,0.99119,0.93816,0.37212,0.18855,0.00737,0.0034858,0.0034858,0.0034858
331,15450.5,0.7217,0.50298,0.00966,0.98253,0.98435,0.99107,0.93968,0.37218,0.18536,0.00732,0.003466,0.003466,0.003466
332,15497,0.71379,0.4763,0.00939,0.98232,0.97578,0.99042,0.93155,0.37635,0.19379,0.0074,0.0034462,0.0034462,0.0034462
333,15543.3,0.7329,0.49177,0.00959,0.99019,0.97021,0.99092,0.9333,0.37047,0.17302,0.00731,0.0034264,0.0034264,0.0034264
334,15587.9,0.74552,0.50815,0.00994,0.98579,0.98051,0.99113,0.93469,0.37618,0.17552,0.00756,0.0034066,0.0034066,0.0034066
335,15634.4,0.70224,0.46093,0.00925,0.99279,0.98216,0.9912,0.93646,0.38436,0.16826,0.00768,0.0033868,0.0033868,0.0033868
336,15681.1,0.72314,0.49026,0.00974,0.98367,0.98,0.99135,0.93848,0.37376,0.16303,0.00745,0.003367,0.003367,0.003367
337,15727,0.71545,0.48999,0.00941,0.98286,0.98351,0.99142,0.93846,0.37244,0.16438,0.00735,0.0033472,0.0033472,0.0033472
338,15773.5,0.72069,0.4652,0.00972,0.97895,0.96516,0.99105,0.93788,0.36742,0.1634,0.00713,0.0033274,0.0033274,0.0033274
339,15818,0.71553,0.48265,0.00958,0.98733,0.97804,0.99067,0.93325,0.37335,0.14218,0.00724,0.0033076,0.0033076,0.0033076
340,15863.3,0.71323,0.47142,0.00927,0.9924,0.99048,0.99143,0.9291,0.38314,0.13652,0.00742,0.0032878,0.0032878,0.0032878
341,15908.1,0.716,0.4797,0.00917,0.97262,0.98547,0.99107,0.93786,0.37447,0.14417,0.0073,0.003268,0.003268,0.003268
342,15953.6,0.71651,0.47238,0.00952,0.98166,0.95407,0.97795,0.92371,0.36434,0.17181,0.00712,0.0032482,0.0032482,0.0032482
343,16000.3,0.70953,0.46995,0.00961,0.97299,0.97359,0.99149,0.93835,0.36128,0.15766,0.00705,0.0032284,0.0032284,0.0032284
344,16046.6,0.71067,0.45813,0.00941,0.98278,0.98492,0.99123,0.94216,0.3697,0.18126,0.0073,0.0032086,0.0032086,0.0032086
345,16092.9,0.71027,0.46665,0.00913,0.98172,0.98672,0.99144,0.94119,0.37794,0.17083,0.00759,0.0031888,0.0031888,0.0031888
346,16140.1,0.70385,0.48944,0.00943,0.99093,0.97894,0.99145,0.93462,0.38734,0.16968,0.00776,0.003169,0.003169,0.003169
347,16185.5,0.70257,0.47231,0.00932,0.98465,0.9851,0.99089,0.92914,0.39454,0.18474,0.00791,0.0031492,0.0031492,0.0031492
348,16231.3,0.67667,0.45553,0.0088,0.98282,0.95981,0.99074,0.9248,0.39581,0.19865,0.0079,0.0031294,0.0031294,0.0031294
349,16276.3,0.69521,0.46275,0.00918,0.98773,0.9724,0.99047,0.92424,0.39641,0.19449,0.00792,0.0031096,0.0031096,0.0031096
350,16320.7,0.69122,0.44674,0.00919,0.98138,0.96546,0.99104,0.92727,0.39717,0.18647,0.00786,0.0030898,0.0030898,0.0030898
351,16367.3,0.68926,0.45359,0.00925,0.98626,0.93557,0.98577,0.92925,0.37396,0.19332,0.00741,0.00307,0.00307,0.00307
352,16413.3,0.68808,0.46238,0.00931,0.97446,0.97899,0.98934,0.93688,0.37491,0.16414,0.00735,0.0030502,0.0030502,0.0030502
353,16459.6,0.69078,0.45551,0.00923,0.98938,0.94865,0.98644,0.92467,0.37845,0.15584,0.00744,0.0030304,0.0030304,0.0030304
354,16506.1,0.70482,0.45348,0.00934,0.99098,0.98242,0.99133,0.94184,0.37316,0.17657,0.00742,0.0030106,0.0030106,0.0030106
355,16552.6,0.6919,0.46021,0.00925,0.98652,0.99048,0.9914,0.93619,0.36949,0.16762,0.00734,0.0029908,0.0029908,0.0029908
356,16598.5,0.701,0.46173,0.00942,0.99327,0.98497,0.99154,0.93967,0.35852,0.16346,0.00719,0.002971,0.002971,0.002971
357,16644.1,0.6945,0.44829,0.00916,0.99214,0.96932,0.99122,0.93824,0.35775,0.14616,0.00715,0.0029512,0.0029512,0.0029512
358,16690.6,0.69767,0.49333,0.00939,0.98353,0.98325,0.9909,0.93586,0.36703,0.14957,0.00726,0.0029314,0.0029314,0.0029314
359,16737.6,0.68658,0.46224,0.009,0.98366,0.98704,0.9908,0.93755,0.37425,0.16968,0.00749,0.0029116,0.0029116,0.0029116
360,16783.8,0.6952,0.47146,0.009,0.98464,0.98881,0.99112,0.93561,0.37247,0.17737,0.00735,0.0028918,0.0028918,0.0028918
361,16830.4,0.67206,0.46364,0.0089,0.98432,0.98814,0.9912,0.93151,0.38018,0.16555,0.00762,0.002872,0.002872,0.002872
362,16877.2,0.66884,0.43867,0.0086,0.9774,0.98407,0.99105,0.93636,0.37314,0.17436,0.00744,0.0028522,0.0028522,0.0028522
363,16923,0.66761,0.43395,0.00869,0.97317,0.97834,0.99091,0.93283,0.38906,0.18237,0.00775,0.0028324,0.0028324,0.0028324
364,16968.9,0.6744,0.42839,0.00911,0.96681,0.98395,0.99063,0.92815,0.3945,0.19154,0.00782,0.0028126,0.0028126,0.0028126
365,17012.9,0.67233,0.44166,0.00867,0.97622,0.99039,0.99104,0.92496,0.40256,0.18022,0.00801,0.0027928,0.0027928,0.0027928
366,17058.1,0.67301,0.44704,0.00871,0.98583,0.99114,0.99141,0.92711,0.38756,0.16887,0.00773,0.002773,0.002773,0.002773
367,17104.2,0.65164,0.44364,0.0086,0.99347,0.97841,0.99161,0.93236,0.38204,0.15352,0.00771,0.0027532,0.0027532,0.0027532
368,17150.5,0.65614,0.41387,0.0087,0.99436,0.97881,0.99162,0.94017,0.36859,0.15322,0.00743,0.0027334,0.0027334,0.0027334
369,17197,0.67222,0.44407,0.00887,0.98965,0.98574,0.99151,0.94248,0.35842,0.16526,0.00722,0.0027136,0.0027136,0.0027136
370,17243.9,0.67982,0.44345,0.00898,0.97878,0.98273,0.99123,0.93941,0.35688,0.15876,0.00722,0.0026938,0.0026938,0.0026938
371,17290.3,0.6707,0.43681,0.00898,0.99167,0.94665,0.98897,0.93678,0.35399,0.19425,0.00712,0.002674,0.002674,0.002674
372,17335.1,0.65858,0.421,0.00898,0.99475,0.96865,0.99168,0.93956,0.3587,0.16857,0.00723,0.0026542,0.0026542,0.0026542
373,17379,0.66471,0.44433,0.00844,0.99647,0.98031,0.99177,0.93827,0.36696,0.16778,0.00727,0.0026344,0.0026344,0.0026344
