epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,12520.6,0.93333,0.65893,0.01153,0.90512,0.81878,0.8748,0.72809,0.77006,0.65559,0.01605,0.0063172,0.0063172,0.0063172
188,12590.8,0.95175,0.65456,0.01194,0.92598,0.77576,0.86866,0.70765,0.8046,0.65252,0.01637,0.0062974,0.0062974,0.0062974
189,12670.5,0.9253,0.64722,0.01132,0.88168,0.83571,0.88996,0.73592,0.77498,0.60423,0.01588,0.0062776,0.0062776,0.0062776
190,12743.9,0.92092,0.65422,0.01175,0.89947,0.81099,0.87559,0.72623,0.77518,0.57415,0.01592,0.0062578,0.0062578,0.0062578
191,12817.3,0.91287,0.64232,0.01161,0.86003,0.8416,0.86723,0.7116,0.79867,0.62886,0.01669,0.006238,0.006238,0.006238
192,12892.2,0.93175,0.64975,0.01145,0.85015,0.85891,0.87431,0.71648,0.80673,0.6264,0.01654,0.0062182,0.0062182,0.0062182
193,12964.3,0.90557,0.63049,0.01128,0.84106,0.85867,0.86757,0.72443,0.77914,0.61267,0.01588,0.0061984,0.0061984,0.0061984
194,13039.9,0.91897,0.65163,0.01121,0.87725,0.80318,0.87269,0.71896,0.7855,0.65905,0.01605,0.0061786,0.0061786,0.0061786
195,13112.7,0.91132,0.62436,0.01136,0.93121,0.84411,0.90258,0.75343,0.76474,0.54901,0.01574,0.0061588,0.0061588,0.0061588
196,13184.4,0.91919,0.62992,0.01134,0.94312,0.78515,0.88189,0.72543,0.78629,0.5652,0.01618,0.006139,0.006139,0.006139
197,13257.5,0.90175,0.61068,0.01106,0.87616,0.8423,0.88983,0.7378,0.78283,0.61646,0.01613,0.0061192,0.0061192,0.0061192
198,13327.7,0.93267,0.6175,0.01102,0.91075,0.83192,0.88945,0.72212,0.82704,0.58933,0.01718,0.0060994,0.0060994,0.0060994
199,13400.7,0.91901,0.59917,0.01135,0.92311,0.80801,0.87783,0.73897,0.78051,0.62735,0.01588,0.0060796,0.0060796,0.0060796
200,13475.6,0.91746,0.63917,0.0113,0.9462,0.7914,0.86892,0.74197,0.74611,0.56681,0.01527,0.0060598,0.0060598,0.0060598
201,13548.1,0.88716,0.60608,0.01076,0.92824,0.80805,0.87702,0.74084,0.76977,0.58348,0.01576,0.00604,0.00604,0.00604
202,13622.8,0.90417,0.60486,0.01127,0.91912,0.79339,0.86466,0.7349,0.74297,0.61026,0.01536,0.0060202,0.0060202,0.0060202
203,13693.8,0.90004,0.64643,0.01074,0.92205,0.82605,0.87497,0.72297,0.76595,0.59143,0.01574,0.0060004,0.0060004,0.0060004
204,13767.9,0.90281,0.58377,0.01109,0.88817,0.81066,0.88708,0.74666,0.77273,0.60289,0.01608,0.0059806,0.0059806,0.0059806
205,13843.4,0.89402,0.58374,0.01062,0.85994,0.84807,0.88363,0.73514,0.74083,0.5685,0.0153,0.0059608,0.0059608,0.0059608
206,13913.7,0.90984,0.62945,0.01087,0.93748,0.83382,0.8843,0.7479,0.73336,0.58597,0.01524,0.005941,0.005941,0.005941
207,13986.9,0.90919,0.61439,0.01125,0.8604,0.87635,0.89248,0.7432,0.74357,0.57345,0.01506,0.0059212,0.0059212,0.0059212
208,14059.7,0.88409,0.59395,0.01073,0.92831,0.78154,0.86312,0.73879,0.73726,0.61132,0.01502,0.0059014,0.0059014,0.0059014
209,14131.7,0.9194,0.63228,0.01129,0.86157,0.80946,0.86661,0.72431,0.75605,0.59539,0.01544,0.0058816,0.0058816,0.0058816
210,14205,0.90456,0.6194,0.01131,0.90002,0.81324,0.86786,0.7235,0.75921,0.604,0.01524,0.0058618,0.0058618,0.0058618
211,14278.6,0.89306,0.62429,0.01118,0.89226,0.82025,0.86692,0.72237,0.76352,0.62101,0.01575,0.005842,0.005842,0.005842
212,14350.2,0.88027,0.59457,0.01096,0.87117,0.84881,0.87252,0.74634,0.73302,0.60693,0.01498,0.0058222,0.0058222,0.0058222
213,14423.3,0.87859,0.63601,0.01063,0.92345,0.79192,0.87678,0.73986,0.73352,0.61125,0.01503,0.0058024,0.0058024,0.0058024
214,14494.4,0.89668,0.62416,0.0107,0.92262,0.79851,0.8713,0.74055,0.72087,0.63059,0.01456,0.0057826,0.0057826,0.0057826
215,14572.5,0.87374,0.59407,0.01052,0.94519,0.81635,0.87564,0.74439,0.73484,0.57058,0.0148,0.0057628,0.0057628,0.0057628
216,14643.7,0.88321,0.59613,0.01076,0.92553,0.82745,0.88858,0.75979,0.72511,0.56672,0.01496,0.005743,0.005743,0.005743
217,14713.8,0.87908,0.59836,0.01065,0.93306,0.79435,0.8686,0.74194,0.73454,0.581,0.01494,0.0057232,0.0057232,0.0057232
218,14788.4,0.89079,0.61943,0.01109,0.92043,0.8104,0.86418,0.73402,0.72908,0.57342,0.01503,0.0057034,0.0057034,0.0057034
219,14859.1,0.88484,0.6045,0.01073,0.85583,0.85239,0.87264,0.75611,0.71031,0.61626,0.01444,0.0056836,0.0056836,0.0056836
220,14935,0.88156,0.61722,0.01061,0.80943,0.87669,0.88579,0.75862,0.72999,0.58535,0.0148,0.0056638,0.0056638,0.0056638
221,15006.6,0.83841,0.55778,0.00997,0.90263,0.82422,0.88687,0.75834,0.72487,0.58084,0.01465,0.005644,0.005644,0.005644
222,15077.6,0.86142,0.57666,0.01038,0.91096,0.83325,0.87728,0.745,0.74183,0.59111,0.015,0.0056242,0.0056242,0.0056242
223,15152.9,0.85049,0.56864,0.01045,0.87898,0.84348,0.89016,0.75108,0.72957,0.57617,0.01487,0.0056044,0.0056044,0.0056044
224,15223,0.86996,0.56779,0.01042,0.91572,0.81321,0.87447,0.74099,0.71171,0.60824,0.0145,0.0055846,0.0055846,0.0055846
225,15301,0.86703,0.56262,0.01034,0.8728,0.81864,0.87398,0.74844,0.69823,0.57327,0.01442,0.0055648,0.0055648,0.0055648
226,15372.8,0.84471,0.55095,0.01002,0.8635,0.8151,0.87257,0.74629,0.72031,0.60803,0.01471,0.005545,0.005545,0.005545
227,15442.2,0.85664,0.57728,0.01075,0.90302,0.84644,0.87827,0.7432,0.71862,0.57039,0.0149,0.0055252,0.0055252,0.0055252
228,15518.1,0.87614,0.58014,0.01039,0.90791,0.85109,0.87366,0.73718,0.72379,0.58358,0.01472,0.0055054,0.0055054,0.0055054
229,15587.7,0.8524,0.54994,0.01038,0.92182,0.85174,0.87459,0.75762,0.69369,0.59721,0.01401,0.0054856,0.0054856,0.0054856
230,15668.1,0.86932,0.55294,0.0103,0.94038,0.81785,0.89234,0.75945,0.71348,0.60738,0.01455,0.0054658,0.0054658,0.0054658
231,15741.4,0.85141,0.57408,0.01037,0.88929,0.82817,0.89892,0.7623,0.7321,0.5537,0.01491,0.005446,0.005446,0.005446
232,15811,0.85018,0.57842,0.01022,0.92411,0.87474,0.90396,0.78135,0.70123,0.50643,0.01428,0.0054262,0.0054262,0.0054262
233,15880.9,0.86713,0.56589,0.01039,0.87388,0.83072,0.88039,0.77174,0.67175,0.52357,0.01378,0.0054064,0.0054064,0.0054064
234,15942.8,0.8561,0.57545,0.01048,0.88775,0.80965,0.87107,0.75588,0.66547,0.58988,0.01371,0.0053866,0.0053866,0.0053866
235,16010.9,0.83252,0.5259,0.01005,0.93358,0.85551,0.89536,0.77359,0.69562,0.53749,0.0143,0.0053668,0.0053668,0.0053668
236,16087.1,0.84108,0.57146,0.01002,0.92511,0.8555,0.89561,0.76599,0.70755,0.52393,0.01448,0.005347,0.005347,0.005347
237,16166.2,0.85575,0.57136,0.01024,0.90204,0.85146,0.87644,0.74506,0.72024,0.55666,0.01469,0.0053272,0.0053272,0.0053272
238,16246.3,0.84507,0.57412,0.01032,0.92498,0.79812,0.88264,0.75283,0.71954,0.59677,0.01464,0.0053074,0.0053074,0.0053074
239,16316.9,0.85454,0.57481,0.01065,0.9073,0.8324,0.88875,0.76869,0.68148,0.52974,0.01385,0.0052876,0.0052876,0.0052876
240,16409,0.84624,0.53809,0.01023,0.88372,0.83151,0.8861,0.75546,0.71035,0.5871,0.0143,0.0052678,0.0052678,0.0052678
241,16481.4,0.82764,0.54598,0.00994,0.90896,0.83086,0.88822,0.75946,0.69779,0.59143,0.01403,0.005248,0.005248,0.005248
242,16549.5,0.84919,0.53522,0.01031,0.91802,0.80426,0.88417,0.75584,0.69407,0.58705,0.0142,0.0052282,0.0052282,0.0052282
243,16615.8,0.84159,0.54872,0.01014,0.89647,0.84737,0.88076,0.76373,0.70534,0.60741,0.01441,0.0052084,0.0052084,0.0052084
244,16683.1,0.8285,0.52715,0.01003,0.93401,0.83597,0.8842,0.76312,0.69672,0.58562,0.01423,0.0051886,0.0051886,0.0051886
245,16751,0.83361,0.55861,0.01006,0.88624,0.8523,0.87536,0.75282,0.69487,0.62028,0.01417,0.0051688,0.0051688,0.0051688
246,16818.6,0.8524,0.54942,0.01034,0.92229,0.8372,0.88415,0.7638,0.68602,0.56553,0.01411,0.005149,0.005149,0.005149
247,16886.6,0.83127,0.56161,0.00997,0.93838,0.84752,0.89736,0.78061,0.681,0.57125,0.01388,0.0051292,0.0051292,0.0051292
248,16958.7,0.85461,0.5893,0.01026,0.90257,0.83697,0.88711,0.77496,0.66903,0.54437,0.0136,0.0051094,0.0051094,0.0051094
249,17026.9,0.84723,0.5855,0.01028,0.91455,0.85111,0.88487,0.76925,0.67381,0.55859,0.01387,0.0050896,0.0050896,0.0050896
250,17106.6,0.81843,0.50201,0.00973,0.93244,0.83726,0.88309,0.77255,0.66201,0.58873,0.01355,0.0050698,0.0050698,0.0050698
251,17178.7,0.84091,0.55667,0.01022,0.89095,0.87423,0.8798,0.76685,0.67018,0.59953,0.01387,0.00505,0.00505,0.00505
252,17249.2,0.83354,0.52148,0.00994,0.90161,0.80328,0.87428,0.76246,0.65833,0.58933,0.01363,0.0050302,0.0050302,0.0050302
253,17326.5,0.83076,0.56091,0.01032,0.89491,0.84755,0.88143,0.77308,0.663,0.56598,0.01391,0.0050104,0.0050104,0.0050104
254,17394.9,0.80442,0.51439,0.00974,0.9288,0.8357,0.87908,0.76608,0.67276,0.58585,0.01406,0.0049906,0.0049906,0.0049906
255,17470.8,0.82627,0.55435,0.00987,0.88529,0.8401,0.88396,0.76315,0.67565,0.58736,0.01411,0.0049708,0.0049708,0.0049708
256,17542,0.81278,0.53633,0.00968,0.93038,0.83685,0.89025,0.77287,0.65801,0.56998,0.01363,0.004951,0.004951,0.004951
257,17612.6,0.84776,0.54122,0.01022,0.95094,0.84716,0.8897,0.77749,0.6533,0.57619,0.01349,0.0049312,0.0049312,0.0049312
258,17686.5,0.82842,0.50633,0.01014,0.9186,0.85401,0.89331,0.78038,0.64231,0.57409,0.01313,0.0049114,0.0049114,0.0049114
259,17753,0.81521,0.53747,0.0099,0.93445,0.8514,0.89445,0.78111,0.63598,0.56597,0.01298,0.0048916,0.0048916,0.0048916
260,17820,0.80615,0.54529,0.00966,0.9455,0.82442,0.88447,0.77221,0.64679,0.55382,0.01319,0.0048718,0.0048718,0.0048718
261,17888.7,0.81827,0.5333,0.00993,0.93162,0.82617,0.88889,0.76993,0.65556,0.54971,0.01332,0.004852,0.004852,0.004852
262,17958.2,0.78083,0.50839,0.00941,0.94367,0.84725,0.88335,0.7676,0.65056,0.54104,0.01337,0.0048322,0.0048322,0.0048322
263,18025.8,0.80261,0.51515,0.0097,0.96361,0.83439,0.88324,0.76518,0.65125,0.50912,0.01345,0.0048124,0.0048124,0.0048124
264,18092.6,0.82885,0.53603,0.00994,0.94928,0.82613,0.88343,0.77711,0.63668,0.53683,0.01309,0.0047926,0.0047926,0.0047926
265,18159.3,0.81504,0.53247,0.0097,0.95378,0.82942,0.88016,0.77247,0.63773,0.54625,0.01318,0.0047728,0.0047728,0.0047728
266,18227.9,0.78814,0.52776,0.00946,0.95666,0.84029,0.87927,0.76809,0.64701,0.55268,0.01331,0.004753,0.004753,0.004753
267,18297.2,0.80455,0.51851,0.00964,0.92997,0.84967,0.87753,0.76874,0.65157,0.55995,0.01351,0.0047332,0.0047332,0.0047332
268,18367.3,0.80438,0.51063,0.00959,0.94595,0.82829,0.87449,0.77651,0.63911,0.53185,0.01298,0.0047134,0.0047134,0.0047134
269,18439.7,0.79833,0.52227,0.00939,0.91433,0.85011,0.88352,0.7726,0.63806,0.51803,0.01302,0.0046936,0.0046936,0.0046936
270,18521.7,0.7981,0.50531,0.00977,0.92069,0.83836,0.88231,0.77315,0.63182,0.53019,0.01303,0.0046738,0.0046738,0.0046738
271,18600.5,0.80847,0.52374,0.00943,0.88886,0.84906,0.87447,0.76646,0.63249,0.56391,0.01303,0.004654,0.004654,0.004654
272,18682.9,0.80428,0.51633,0.00974,0.91327,0.84324,0.88661,0.77615,0.61395,0.55851,0.01246,0.0046342,0.0046342,0.0046342
273,18761.9,0.79629,0.5158,0.0095,0.95885,0.81691,0.89676,0.78719,0.61773,0.53577,0.01239,0.0046144,0.0046144,0.0046144
274,18831.5,0.80758,0.5127,0.00942,0.9382,0.84456,0.89933,0.79363,0.60052,0.55759,0.01219,0.0045946,0.0045946,0.0045946
275,18922.5,0.79965,0.50078,0.00948,0.94265,0.83777,0.89178,0.78919,0.6097,0.57339,0.01264,0.0045748,0.0045748,0.0045748
276,18996.3,0.80586,0.51752,0.00958,0.93475,0.84169,0.88199,0.78034,0.60827,0.56599,0.01274,0.004555,0.004555,0.004555
277,19063.4,0.79548,0.54001,0.00967,0.93317,0.8395,0.88085,0.77464,0.6353,0.54376,0.01332,0.0045352,0.0045352,0.0045352
278,19129.7,0.77252,0.49022,0.00918,0.91356,0.82719,0.88011,0.77004,0.63203,0.54271,0.01313,0.0045154,0.0045154,0.0045154
279,19196,0.78919,0.50868,0.00965,0.89734,0.8596,0.89179,0.78755,0.61251,0.54209,0.01281,0.0044956,0.0044956,0.0044956
280,19264,0.78831,0.49551,0.00963,0.9361,0.84947,0.88707,0.7872,0.61017,0.56023,0.01255,0.0044758,0.0044758,0.0044758
281,19330.1,0.79132,0.51491,0.00932,0.90615,0.85141,0.8905,0.78379,0.61449,0.54873,0.01273,0.004456,0.004456,0.004456
282,19395.7,0.77436,0.51315,0.00926,0.95259,0.8475,0.88984,0.77943,0.62341,0.54544,0.01278,0.0044362,0.0044362,0.0044362
283,19461.6,0.78568,0.50334,0.00951,0.90139,0.83889,0.87679,0.77365,0.62707,0.58923,0.01285,0.0044164,0.0044164,0.0044164
284,19523.7,0.78745,0.52,0.00961,0.93202,0.80883,0.87954,0.77161,0.62202,0.58232,0.01285,0.0043966,0.0043966,0.0043966
285,19588.5,0.78726,0.50518,0.00924,0.95838,0.79387,0.88063,0.77212,0.61655,0.5719,0.01264,0.0043768,0.0043768,0.0043768
286,19655.6,0.77497,0.49709,0.00934,0.94957,0.80582,0.87866,0.77734,0.61856,0.56095,0.01283,0.004357,0.004357,0.004357
287,19722.2,0.78395,0.505,0.00952,0.96033,0.79858,0.88178,0.77637,0.62058,0.54517,0.01288,0.0043372,0.0043372,0.0043372
288,19786.2,0.77882,0.48838,0.0092,0.95927,0.83319,0.89944,0.79383,0.6183,0.48245,0.01274,0.0043174,0.0043174,0.0043174
289,19852.9,0.7686,0.50115,0.00905,0.94575,0.79366,0.88827,0.78644,0.60076,0.54053,0.01226,0.0042976,0.0042976,0.0042976
290,19917.8,0.7671,0.49484,0.00887,0.92862,0.84118,0.90049,0.79371,0.61393,0.5248,0.01256,0.0042778,0.0042778,0.0042778
291,19985.5,0.78564,0.51259,0.00918,0.93187,0.83638,0.89445,0.78926,0.61561,0.55071,0.0125,0.004258,0.004258,0.004258
292,20052.1,0.76766,0.50245,0.00936,0.94923,0.83437,0.89103,0.78416,0.60607,0.56138,0.01247,0.0042382,0.0042382,0.0042382
293,20117.4,0.76473,0.50223,0.00914,0.94924,0.8454,0.88463,0.77779,0.62158,0.56902,0.01284,0.0042184,0.0042184,0.0042184
294,20183.3,0.7732,0.48603,0.00932,0.949,0.82352,0.88634,0.77519,0.61615,0.58724,0.01266,0.0041986,0.0041986,0.0041986
295,20248.1,0.76568,0.47863,0.00931,0.95905,0.8327,0.89069,0.78111,0.6096,0.58933,0.01255,0.0041788,0.0041788,0.0041788
296,20314.2,0.76955,0.48262,0.00918,0.94645,0.83665,0.88692,0.77837,0.60336,0.55485,0.01242,0.004159,0.004159,0.004159
297,20381.5,0.77308,0.50837,0.00913,0.95826,0.83786,0.89222,0.78191,0.61482,0.54393,0.01277,0.0041392,0.0041392,0.0041392
298,20447.5,0.7565,0.48652,0.00922,0.94933,0.83667,0.89852,0.79084,0.61505,0.54945,0.01269,0.0041194,0.0041194,0.0041194
299,20512.4,0.77851,0.48345,0.00944,0.96291,0.83742,0.90187,0.80041,0.60462,0.52091,0.01248,0.0040996,0.0040996,0.0040996
300,20578.5,0.76382,0.48814,0.00906,0.95385,0.84647,0.90072,0.79617,0.61903,0.54363,0.01282,0.0040798,0.0040798,0.0040798
301,20643.7,0.77919,0.48657,0.00934,0.94591,0.84559,0.88718,0.78839,0.61005,0.56656,0.01247,0.00406,0.00406,0.00406
302,20711.5,0.76371,0.5072,0.00904,0.91443,0.85335,0.87731,0.78724,0.60738,0.55721,0.01241,0.0040402,0.0040402,0.0040402
303,20777.8,0.74344,0.44366,0.00902,0.93406,0.85542,0.8824,0.78913,0.60122,0.55221,0.01226,0.0040204,0.0040204,0.0040204
304,20843.1,0.74697,0.44497,0.00885,0.93001,0.84557,0.88659,0.79431,0.60416,0.56489,0.01234,0.0040006,0.0040006,0.0040006
305,20909.1,0.75768,0.47443,0.00861,0.95058,0.84127,0.89216,0.7999,0.60661,0.54375,0.01242,0.0039808,0.0039808,0.0039808
306,20973.1,0.75582,0.48296,0.00896,0.9002,0.85502,0.89242,0.79559,0.61101,0.53429,0.01275,0.003961,0.003961,0.003961
307,21039.3,0.74961,0.48989,0.00879,0.90996,0.83015,0.88875,0.80139,0.60496,0.52291,0.01263,0.0039412,0.0039412,0.0039412
308,21105.3,0.74387,0.47468,0.00905,0.9486,0.82145,0.88904,0.79967,0.59431,0.52872,0.01236,0.0039214,0.0039214,0.0039214
309,21170.1,0.74271,0.47024,0.0087,0.91414,0.83554,0.88419,0.795,0.59359,0.52215,0.01226,0.0039016,0.0039016,0.0039016
310,21236.2,0.74064,0.45287,0.00885,0.90665,0.84493,0.8837,0.78898,0.59594,0.52924,0.01225,0.0038818,0.0038818,0.0038818
311,21301.2,0.75861,0.4675,0.0091,0.90857,0.84376,0.88233,0.79224,0.59217,0.5249,0.01206,0.003862,0.003862,0.003862
312,21365.2,0.73702,0.49317,0.0087,0.93839,0.82954,0.88721,0.79498,0.59316,0.54747,0.01212,0.0038422,0.0038422,0.0038422
313,21429.4,0.75017,0.4813,0.00913,0.90272,0.82256,0.88078,0.79019,0.58824,0.54956,0.01205,0.0038224,0.0038224,0.0038224
314,21494.2,0.7434,0.47381,0.00881,0.87977,0.82528,0.87638,0.7839,0.60013,0.55016,0.01232,0.0038026,0.0038026,0.0038026
315,21560.9,0.7369,0.47857,0.00868,0.91944,0.81781,0.88616,0.7915,0.60191,0.5552,0.01232,0.0037828,0.0037828,0.0037828
316,21628.6,0.74257,0.47816,0.00857,0.93734,0.83286,0.88821,0.79924,0.59337,0.5481,0.01211,0.003763,0.003763,0.003763
317,21693.9,0.73904,0.4634,0.00871,0.94229,0.83718,0.89331,0.79781,0.58834,0.53544,0.01203,0.0037432,0.0037432,0.0037432
318,21761.3,0.72566,0.44188,0.00866,0.94308,0.84025,0.89358,0.80524,0.58355,0.53251,0.01183,0.0037234,0.0037234,0.0037234
319,21827.3,0.72721,0.46415,0.00881,0.94582,0.83815,0.89682,0.80778,0.58341,0.54544,0.01186,0.0037036,0.0037036,0.0037036
320,21896.2,0.75014,0.46909,0.00892,0.94507,0.85727,0.90176,0.80979,0.58016,0.51034,0.01192,0.0036838,0.0036838,0.0036838
321,21965,0.74932,0.48314,0.00888,0.94638,0.8609,0.8961,0.80619,0.57394,0.52028,0.01185,0.003664,0.003664,0.003664
322,22031.1,0.74588,0.4875,0.00886,0.94022,0.84325,0.89509,0.80636,0.5726,0.51735,0.01188,0.0036442,0.0036442,0.0036442
323,22096.4,0.73338,0.46652,0.00885,0.8933,0.847,0.88558,0.79643,0.57977,0.54191,0.01207,0.0036244,0.0036244,0.0036244
324,22160.5,0.73239,0.46124,0.00861,0.95323,0.81305,0.87734,0.78546,0.58921,0.54114,0.01227,0.0036046,0.0036046,0.0036046
325,22225.7,0.72054,0.44838,0.00857,0.9444,0.81454,0.87978,0.79164,0.59503,0.54608,0.01236,0.0035848,0.0035848,0.0035848
326,22293.3,0.72761,0.46825,0.00859,0.86297,0.85211,0.88073,0.79227,0.59387,0.56059,0.01217,0.003565,0.003565,0.003565
327,22362.5,0.71668,0.44691,0.00834,0.89374,0.84699,0.88782,0.79643,0.59845,0.56817,0.01222,0.0035452,0.0035452,0.0035452
328,22429,0.71129,0.44481,0.00844,0.92094,0.85716,0.88947,0.79405,0.59311,0.55438,0.01209,0.0035254,0.0035254,0.0035254
329,22496.2,0.73778,0.46164,0.00879,0.93982,0.81345,0.88323,0.79169,0.59546,0.56641,0.01213,0.0035056,0.0035056,0.0035056
330,22562.4,0.71234,0.43852,0.00861,0.93817,0.81489,0.88902,0.79063,0.58685,0.55906,0.01189,0.0034858,0.0034858,0.0034858
331,22629.9,0.72161,0.45459,0.00861,0.94013,0.83453,0.88807,0.78682,0.59014,0.57062,0.01198,0.003466,0.003466,0.003466
332,22697.7,0.7211,0.46274,0.00857,0.93599,0.85476,0.89103,0.79281,0.59159,0.5537,0.012,0.0034462,0.0034462,0.0034462
333,22764.9,0.72233,0.4357,0.00834,0.92985,0.84922,0.8821,0.78412,0.59164,0.58311,0.01201,0.0034264,0.0034264,0.0034264
334,22831.7,0.70685,0.44866,0.00839,0.95514,0.84414,0.89009,0.78677,0.59363,0.5571,0.01211,0.0034066,0.0034066,0.0034066
335,22897.6,0.72065,0.46644,0.0085,0.95285,0.83732,0.8912,0.79449,0.58785,0.55591,0.01194,0.0033868,0.0033868,0.0033868
336,22963.5,0.72686,0.45866,0.00849,0.93541,0.8605,0.89373,0.79339,0.5894,0.55459,0.01201,0.003367,0.003367,0.003367
337,23030.2,0.72293,0.45828,0.00852,0.94471,0.82643,0.88273,0.78169,0.5881,0.55707,0.01203,0.0033472,0.0033472,0.0033472
338,23100.2,0.72554,0.45762,0.00855,0.94354,0.85201,0.8877,0.78331,0.58631,0.54239,0.01203,0.0033274,0.0033274,0.0033274
339,23167.5,0.71584,0.45805,0.00847,0.94507,0.8482,0.88568,0.78202,0.58949,0.53515,0.01201,0.0033076,0.0033076,0.0033076
340,23247.5,0.72787,0.45092,0.00874,0.91355,0.84929,0.87094,0.77336,0.58902,0.54397,0.01203,0.0032878,0.0032878,0.0032878
341,23325.6,0.72859,0.4502,0.00856,0.93444,0.85344,0.88605,0.79165,0.59611,0.54523,0.01221,0.003268,0.003268,0.003268
342,23395.4,0.71818,0.48195,0.00863,0.94797,0.82706,0.88181,0.79126,0.58892,0.60051,0.01201,0.0032482,0.0032482,0.0032482
343,23460.9,0.71987,0.4765,0.00836,0.92651,0.8609,0.88215,0.7913,0.58794,0.58764,0.012,0.0032284,0.0032284,0.0032284
344,23526.8,0.6981,0.47042,0.0083,0.94689,0.85952,0.88944,0.7964,0.58997,0.56075,0.012,0.0032086,0.0032086,0.0032086
345,23596,0.71116,0.4499,0.00857,0.94964,0.85978,0.88952,0.79555,0.59189,0.54271,0.01211,0.0031888,0.0031888,0.0031888
346,23664.1,0.70113,0.4443,0.00812,0.95095,0.8557,0.89005,0.79414,0.58944,0.55265,0.01206,0.003169,0.003169,0.003169
347,23732.7,0.6926,0.42847,0.00802,0.94849,0.85856,0.89056,0.79812,0.59439,0.53673,0.0123,0.0031492,0.0031492,0.0031492
348,23800.3,0.69171,0.42604,0.00836,0.95732,0.84823,0.88735,0.78698,0.59579,0.53396,0.01231,0.0031294,0.0031294,0.0031294
349,23867.6,0.69138,0.42697,0.00796,0.95289,0.84558,0.89019,0.78798,0.59462,0.55375,0.01224,0.0031096,0.0031096,0.0031096
350,23934.7,0.69123,0.41596,0.00845,0.94796,0.83263,0.87504,0.78043,0.59192,0.55892,0.01209,0.0030898,0.0030898,0.0030898
351,24002.3,0.69037,0.43827,0.00786,0.94684,0.82477,0.87934,0.78611,0.58475,0.55309,0.01204,0.00307,0.00307,0.00307
352,24070.9,0.68458,0.3982,0.00777,0.95407,0.8231,0.87627,0.79376,0.57342,0.55828,0.01183,0.0030502,0.0030502,0.0030502
353,24139.1,0.67933,0.42429,0.0082,0.94866,0.8359,0.87166,0.78832,0.57288,0.55975,0.01186,0.0030304,0.0030304,0.0030304
354,24204.4,0.69595,0.42679,0.00809,0.94348,0.82974,0.8768,0.7925,0.57452,0.58463,0.01182,0.0030106,0.0030106,0.0030106
355,24271.9,0.68969,0.44108,0.00836,0.94834,0.858,0.88073,0.79468,0.57721,0.557,0.01193,0.0029908,0.0029908,0.0029908
356,24340.6,0.69267,0.4246,0.00808,0.93205,0.85482,0.88592,0.79629,0.57503,0.55445,0.01189,0.002971,0.002971,0.002971
357,24406.2,0.69326,0.41492,0.00813,0.93541,0.84492,0.88406,0.78963,0.57148,0.55614,0.01176,0.0029512,0.0029512,0.0029512
358,24474.9,0.70096,0.42957,0.00851,0.9216,0.85655,0.88189,0.79151,0.57393,0.52759,0.01178,0.0029314,0.0029314,0.0029314
359,24546.4,0.68172,0.43415,0.00812,0.89373,0.84375,0.88084,0.79095,0.57322,0.53265,0.01178,0.0029116,0.0029116,0.0029116
360,24619,0.70532,0.43712,0.00817,0.95532,0.81856,0.88172,0.78799,0.57554,0.53395,0.01195,0.0028918,0.0028918,0.0028918
361,24694,0.67562,0.41302,0.00794,0.96982,0.8151,0.88402,0.78992,0.57808,0.52168,0.01205,0.002872,0.002872,0.002872
362,24767,0.68013,0.4434,0.00799,0.97131,0.81232,0.88252,0.79192,0.58184,0.52125,0.01207,0.0028522,0.0028522,0.0028522
363,24835.9,0.68569,0.44131,0.00831,0.93257,0.81456,0.87644,0.7875,0.57726,0.5447,0.01192,0.0028324,0.0028324,0.0028324
364,24910.5,0.65877,0.40155,0.00771,0.96441,0.80555,0.87422,0.78475,0.57557,0.53688,0.01183,0.0028126,0.0028126,0.0028126
365,24976.7,0.68096,0.42654,0.00807,0.96706,0.80919,0.87491,0.78379,0.57461,0.54477,0.01181,0.0027928,0.0027928,0.0027928
366,25042.9,0.67435,0.40415,0.00755,0.86278,0.86047,0.86889,0.78014,0.57641,0.52427,0.01185,0.002773,0.002773,0.002773
367,25109.9,0.67692,0.40542,0.00817,0.88031,0.84906,0.87085,0.78264,0.57442,0.53752,0.01173,0.0027532,0.0027532,0.0027532
368,25177,0.66359,0.40297,0.00781,0.9057,0.82613,0.86876,0.78282,0.56626,0.52149,0.01157,0.0027334,0.0027334,0.0027334
369,25243.2,0.65546,0.41548,0.00771,0.9066,0.85453,0.87092,0.78327,0.56363,0.52776,0.0115,0.0027136,0.0027136,0.0027136
370,25309.4,0.66792,0.42795,0.00791,0.90208,0.85109,0.87154,0.78808,0.56319,0.52229,0.01153,0.0026938,0.0026938,0.0026938
371,25375,0.65484,0.39144,0.00769,0.8979,0.84553,0.87602,0.79188,0.56251,0.50655,0.01152,0.002674,0.002674,0.002674
372,25443.5,0.68171,0.41055,0.00783,0.89838,0.84354,0.87327,0.79042,0.56229,0.53231,0.01145,0.0026542,0.0026542,0.0026542
373,25507.9,0.66637,0.42227,0.00773,0.89775,0.85106,0.87431,0.78998,0.56048,0.53529,0.01135,0.0026344,0.0026344,0.0026344
