epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,6756.17,0.95253,0.68019,0.01171,0.82156,0.80621,0.84843,0.68838,0.81484,0.67742,0.017,0.0063964,0.0063964,0.0063964
184,6792.91,0.94148,0.65284,0.01157,0.81933,0.79551,0.85011,0.70668,0.76867,0.62605,0.01579,0.0063766,0.0063766,0.0063766
185,6829.32,0.93925,0.64875,0.01146,0.82285,0.75626,0.83479,0.69773,0.74717,0.691,0.01524,0.0063568,0.0063568,0.0063568
186,6866.05,0.91977,0.65914,0.01126,0.9002,0.7958,0.87562,0.73008,0.75868,0.65503,0.01543,0.006337,0.006337,0.006337
187,6903.09,0.93333,0.65893,0.01153,0.90512,0.81878,0.8748,0.72809,0.77006,0.65559,0.01605,0.0063172,0.0063172,0.0063172
188,6940.01,0.95175,0.65456,0.01194,0.92598,0.77576,0.86866,0.70765,0.8046,0.65252,0.01637,0.0062974,0.0062974,0.0062974
189,6976.86,0.9253,0.64722,0.01132,0.88168,0.83571,0.88996,0.73592,0.77498,0.60423,0.01588,0.0062776,0.0062776,0.0062776
190,7013.87,0.92092,0.65422,0.01175,0.89947,0.81099,0.87559,0.72623,0.77518,0.57415,0.01592,0.0062578,0.0062578,0.0062578
191,7050.67,0.91287,0.64232,0.01161,0.86003,0.8416,0.86723,0.7116,0.79867,0.62886,0.01669,0.006238,0.006238,0.006238
192,7087.87,0.93175,0.64975,0.01145,0.85015,0.85891,0.87431,0.71648,0.80673,0.6264,0.01654,0.0062182,0.0062182,0.0062182
193,7125.02,0.90557,0.63049,0.01128,0.84106,0.85867,0.86757,0.72443,0.77914,0.61267,0.01588,0.0061984,0.0061984,0.0061984
194,7161.93,0.91897,0.65163,0.01121,0.87725,0.80318,0.87269,0.71896,0.7855,0.65905,0.01605,0.0061786,0.0061786,0.0061786
195,7198.62,0.91132,0.62436,0.01136,0.93121,0.84411,0.90258,0.75343,0.76474,0.54901,0.01574,0.0061588,0.0061588,0.0061588
196,7235.76,0.91919,0.62992,0.01134,0.94312,0.78515,0.88189,0.72543,0.78629,0.5652,0.01618,0.006139,0.006139,0.006139
197,7272.94,0.90175,0.61068,0.01106,0.87616,0.8423,0.88983,0.7378,0.78283,0.61646,0.01613,0.0061192,0.0061192,0.0061192
198,7309.38,0.93267,0.6175,0.01102,0.91075,0.83192,0.88945,0.72212,0.82704,0.58933,0.01718,0.0060994,0.0060994,0.0060994
199,7346.28,0.91901,0.59917,0.01135,0.92311,0.80801,0.87783,0.73897,0.78051,0.62735,0.01588,0.0060796,0.0060796,0.0060796
200,7383.04,0.91746,0.63917,0.0113,0.9462,0.7914,0.86892,0.74197,0.74611,0.56681,0.01527,0.0060598,0.0060598,0.0060598
201,7419.79,0.88716,0.60608,0.01076,0.92824,0.80805,0.87702,0.74084,0.76977,0.58348,0.01576,0.00604,0.00604,0.00604
202,7456.94,0.90417,0.60486,0.01127,0.91912,0.79339,0.86466,0.7349,0.74297,0.61026,0.01536,0.0060202,0.0060202,0.0060202
203,7494.08,0.90004,0.64643,0.01074,0.92205,0.82605,0.87497,0.72297,0.76595,0.59143,0.01574,0.0060004,0.0060004,0.0060004
204,7531.04,0.90281,0.58377,0.01109,0.88817,0.81066,0.88708,0.74666,0.77273,0.60289,0.01608,0.0059806,0.0059806,0.0059806
205,7567.69,0.89402,0.58374,0.01062,0.85994,0.84807,0.88363,0.73514,0.74083,0.5685,0.0153,0.0059608,0.0059608,0.0059608
206,7604.69,0.90984,0.62945,0.01087,0.93748,0.83382,0.8843,0.7479,0.73336,0.58597,0.01524,0.005941,0.005941,0.005941
207,7641.72,0.90919,0.61439,0.01125,0.8604,0.87635,0.89248,0.7432,0.74357,0.57345,0.01506,0.0059212,0.0059212,0.0059212
208,7678.69,0.88409,0.59395,0.01073,0.92831,0.78154,0.86312,0.73879,0.73726,0.61132,0.01502,0.0059014,0.0059014,0.0059014
209,7715.51,0.9194,0.63228,0.01129,0.86157,0.80946,0.86661,0.72431,0.75605,0.59539,0.01544,0.0058816,0.0058816,0.0058816
210,7752.41,0.90456,0.6194,0.01131,0.90002,0.81324,0.86786,0.7235,0.75921,0.604,0.01524,0.0058618,0.0058618,0.0058618
211,7789.75,0.89306,0.62429,0.01118,0.89226,0.82025,0.86692,0.72237,0.76352,0.62101,0.01575,0.005842,0.005842,0.005842
212,7826.58,0.88027,0.59457,0.01096,0.87117,0.84881,0.87252,0.74634,0.73302,0.60693,0.01498,0.0058222,0.0058222,0.0058222
213,7863.53,0.87859,0.63601,0.01063,0.92345,0.79192,0.87678,0.73986,0.73352,0.61125,0.01503,0.0058024,0.0058024,0.0058024
214,7900.41,0.89668,0.62416,0.0107,0.92262,0.79851,0.8713,0.74055,0.72087,0.63059,0.01456,0.0057826,0.0057826,0.0057826
215,7937.24,0.87374,0.59407,0.01052,0.94519,0.81635,0.87564,0.74439,0.73484,0.57058,0.0148,0.0057628,0.0057628,0.0057628
216,7973.85,0.88321,0.59613,0.01076,0.92553,0.82745,0.88858,0.75979,0.72511,0.56672,0.01496,0.005743,0.005743,0.005743
217,8010.61,0.87908,0.59836,0.01065,0.93306,0.79435,0.8686,0.74194,0.73454,0.581,0.01494,0.0057232,0.0057232,0.0057232
218,8047.44,0.89079,0.61943,0.01109,0.92043,0.8104,0.86418,0.73402,0.72908,0.57342,0.01503,0.0057034,0.0057034,0.0057034
219,8084.22,0.88484,0.6045,0.01073,0.85583,0.85239,0.87264,0.75611,0.71031,0.61626,0.01444,0.0056836,0.0056836,0.0056836
220,8121.17,0.88156,0.61722,0.01061,0.80943,0.87669,0.88579,0.75862,0.72999,0.58535,0.0148,0.0056638,0.0056638,0.0056638
221,8158.1,0.83841,0.55778,0.00997,0.90263,0.82422,0.88687,0.75834,0.72487,0.58084,0.01465,0.005644,0.005644,0.005644
222,8195.26,0.86142,0.57666,0.01038,0.91096,0.83325,0.87728,0.745,0.74183,0.59111,0.015,0.0056242,0.0056242,0.0056242
223,8232.02,0.85049,0.56864,0.01045,0.87898,0.84348,0.89016,0.75108,0.72957,0.57617,0.01487,0.0056044,0.0056044,0.0056044
224,8268.89,0.86996,0.56779,0.01042,0.91572,0.81321,0.87447,0.74099,0.71171,0.60824,0.0145,0.0055846,0.0055846,0.0055846
225,8305.76,0.86703,0.56262,0.01034,0.8728,0.81864,0.87398,0.74844,0.69823,0.57327,0.01442,0.0055648,0.0055648,0.0055648
226,8342.67,0.84471,0.55095,0.01002,0.8635,0.8151,0.87257,0.74629,0.72031,0.60803,0.01471,0.005545,0.005545,0.005545
227,8378.83,0.85664,0.57728,0.01075,0.90302,0.84644,0.87827,0.7432,0.71862,0.57039,0.0149,0.0055252,0.0055252,0.0055252
228,8420.47,0.87614,0.58014,0.01039,0.90791,0.85109,0.87366,0.73718,0.72379,0.58358,0.01472,0.0055054,0.0055054,0.0055054
229,8456.63,0.8524,0.54994,0.01038,0.92182,0.85174,0.87459,0.75762,0.69369,0.59721,0.01401,0.0054856,0.0054856,0.0054856
230,8494.68,0.86932,0.55294,0.0103,0.94038,0.81785,0.89234,0.75945,0.71348,0.60738,0.01455,0.0054658,0.0054658,0.0054658
231,8538.33,0.85141,0.57408,0.01037,0.88929,0.82817,0.89892,0.7623,0.7321,0.5537,0.01491,0.005446,0.005446,0.005446
