epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,620.343,1.59554,2.05558,0.02263,0.50324,0.37499,0.31636,0.19104,1.50497,2.00644,0.03425,0.009472,0.009472,0.009472
18,658.015,1.57697,2.04717,0.02212,0.6205,0.36516,0.40592,0.28346,1.27108,1.68608,0.02853,0.009439,0.009439,0.009439
19,695.217,1.55928,1.9164,0.02186,0.58333,0.45124,0.43148,0.26546,1.32436,1.74436,0.02941,0.009406,0.009406,0.009406
20,732.335,1.51347,1.85892,0.02099,0.68295,0.37943,0.41953,0.27774,1.29607,1.5756,0.03009,0.009373,0.009373,0.009373
21,769.707,1.51972,1.8583,0.02081,0.54535,0.49675,0.45723,0.3078,1.24195,1.55796,0.02713,0.00934,0.00934,0.00934
22,807.064,1.50534,1.82863,0.02142,0.61982,0.45124,0.44656,0.29107,1.28331,1.49736,0.02772,0.009307,0.009307,0.009307
23,844.011,1.48257,1.78641,0.02039,0.68634,0.47533,0.51174,0.34659,1.20501,1.41282,0.02729,0.009274,0.009274,0.009274
24,881.67,1.46777,1.74858,0.01993,0.70973,0.42907,0.46376,0.31026,1.26358,1.54131,0.0278,0.009241,0.009241,0.009241
25,919.294,1.44684,1.7295,0.02032,0.70908,0.40722,0.45115,0.30704,1.2435,1.53615,0.02783,0.009208,0.009208,0.009208
26,957.835,1.45027,1.68389,0.02032,0.67901,0.45945,0.52552,0.36562,1.16813,1.44828,0.0252,0.009175,0.009175,0.009175
27,996.65,1.4487,1.66487,0.02002,0.72309,0.43031,0.52132,0.35813,1.25555,1.4043,0.02736,0.009142,0.009142,0.009142
28,1034.94,1.40387,1.6188,0.01941,0.73407,0.46803,0.5266,0.36072,1.20469,1.33318,0.02573,0.009109,0.009109,0.009109
29,1072.17,1.38591,1.60893,0.01862,0.71083,0.48632,0.5469,0.38069,1.20937,1.37917,0.02635,0.009076,0.009076,0.009076
30,1110.43,1.39735,1.5741,0.01932,0.76647,0.47653,0.55779,0.39034,1.17734,1.27084,0.02585,0.009043,0.009043,0.009043
31,1148.15,1.38593,1.54967,0.01889,0.74083,0.52192,0.58582,0.41585,1.11231,1.20421,0.02411,0.00901,0.00901,0.00901
32,1184.97,1.36888,1.56544,0.01882,0.69001,0.52254,0.54748,0.38772,1.12411,1.25417,0.02571,0.008977,0.008977,0.008977
33,1222.29,1.36552,1.5322,0.01849,0.72145,0.52378,0.54836,0.37722,1.22787,1.30139,0.02656,0.008944,0.008944,0.008944
34,1259.92,1.35755,1.51179,0.01852,0.70313,0.53693,0.5935,0.41368,1.1711,1.15938,0.02585,0.008911,0.008911,0.008911
35,1297.53,1.36371,1.49869,0.01827,0.75818,0.54545,0.59288,0.42107,1.13323,1.17046,0.02504,0.008878,0.008878,0.008878
36,1335.56,1.36917,1.45876,0.01855,0.72482,0.4382,0.51933,0.35155,1.25424,1.4906,0.02827,0.008845,0.008845,0.008845
37,1373.8,1.34602,1.46586,0.01804,0.68554,0.49315,0.57741,0.40738,1.18117,1.30801,0.02594,0.008812,0.008812,0.008812
38,1411.44,1.3501,1.46848,0.01855,0.72008,0.53438,0.57659,0.38914,1.20978,1.3323,0.02658,0.008779,0.008779,0.008779
39,1448.6,1.33107,1.40939,0.01806,0.76823,0.52217,0.59824,0.39728,1.19005,1.23623,0.02601,0.008746,0.008746,0.008746
40,1486.03,1.34103,1.44896,0.01845,0.73685,0.54162,0.62048,0.4374,1.09953,1.10865,0.02388,0.008713,0.008713,0.008713
41,1523.32,1.32283,1.41985,0.01778,0.77286,0.50404,0.57037,0.4152,1.13013,1.212,0.0246,0.00868,0.00868,0.00868
42,1560.65,1.32085,1.43747,0.01777,0.68204,0.48277,0.56568,0.38757,1.15098,1.33475,0.02522,0.008647,0.008647,0.008647
43,1597.74,1.30085,1.38773,0.01743,0.68635,0.5753,0.60433,0.43361,1.10487,1.16944,0.02408,0.008614,0.008614,0.008614
44,1634.72,1.3091,1.3596,0.01736,0.71981,0.53608,0.61659,0.44689,1.0865,1.17257,0.02343,0.008581,0.008581,0.008581
45,1672.67,1.29405,1.38986,0.0174,0.76128,0.49644,0.59271,0.41156,1.13952,1.23823,0.02485,0.008548,0.008548,0.008548
46,1708.49,1.27474,1.36227,0.01704,0.81135,0.49967,0.64114,0.47897,1.00594,1.10869,0.02206,0.008515,0.008515,0.008515
47,1742.74,1.29192,1.32449,0.01724,0.81276,0.50446,0.62109,0.46569,1.0048,1.10171,0.02105,0.008482,0.008482,0.008482
48,1777.09,1.27456,1.33751,0.01783,0.79537,0.52078,0.60911,0.43921,1.08319,1.10412,0.02379,0.008449,0.008449,0.008449
49,1811.34,1.27485,1.31396,0.0176,0.77401,0.55164,0.63905,0.47776,1.0267,1.0831,0.02157,0.008416,0.008416,0.008416
50,1845.67,1.2572,1.31432,0.0166,0.79036,0.53377,0.62735,0.4478,1.1068,1.07663,0.02349,0.008383,0.008383,0.008383
51,1879.93,1.25746,1.27707,0.01655,0.84447,0.53799,0.68354,0.49528,1.05061,1.00779,0.02213,0.00835,0.00835,0.00835
52,1914.14,1.25976,1.27341,0.01669,0.77707,0.5751,0.64283,0.47278,1.05927,1.00931,0.02288,0.008317,0.008317,0.008317
53,1948.48,1.27345,1.29195,0.01717,0.71291,0.58184,0.62883,0.46498,1.04606,1.09024,0.02258,0.008284,0.008284,0.008284
54,1983.04,1.25555,1.25218,0.01656,0.77021,0.56137,0.66101,0.47314,1.11408,1.10216,0.02376,0.008251,0.008251,0.008251
55,2020.86,1.24297,1.23992,0.01617,0.70159,0.56767,0.60536,0.42913,1.09139,1.21405,0.02361,0.008218,0.008218,0.008218
56,2060.33,1.24329,1.25595,0.01672,0.77245,0.58133,0.65969,0.48593,1.08527,1.08876,0.02342,0.008185,0.008185,0.008185
57,2098.76,1.25701,1.26285,0.01694,0.7437,0.6097,0.65707,0.48357,1.06325,1.02491,0.0228,0.008152,0.008152,0.008152
58,2136.55,1.23836,1.22013,0.01633,0.82013,0.52643,0.67327,0.49565,1.02371,1.06558,0.02176,0.008119,0.008119,0.008119
59,2174.14,1.22026,1.18994,0.01618,0.80436,0.56311,0.6805,0.49672,1.03372,1.02335,0.02167,0.008086,0.008086,0.008086
60,2211.34,1.22848,1.20757,0.01673,0.8078,0.56561,0.71705,0.52966,1.00744,0.95906,0.02123,0.008053,0.008053,0.008053
61,2248.92,1.23634,1.18755,0.01628,0.80165,0.55062,0.63287,0.45981,1.06732,1.05972,0.02279,0.00802,0.00802,0.00802
62,2286.07,1.20515,1.18125,0.01598,0.8421,0.57947,0.70354,0.51377,1.03989,0.96549,0.02231,0.007987,0.007987,0.007987
63,2323.67,1.21399,1.16991,0.01628,0.81109,0.59094,0.66819,0.48164,1.04815,1.04945,0.02302,0.007954,0.007954,0.007954
64,2360.96,1.21461,1.1978,0.01584,0.79909,0.61661,0.68364,0.4994,1.02826,0.9565,0.02181,0.007921,0.007921,0.007921
65,2395.15,1.20697,1.16337,0.016,0.82845,0.52489,0.66729,0.49282,1.04609,1.05535,0.02255,0.007888,0.007888,0.007888
66,2429.35,1.20642,1.13969,0.01597,0.81472,0.57171,0.67884,0.51696,1.00549,0.94714,0.02157,0.007855,0.007855,0.007855
67,2463.58,1.19068,1.11607,0.01586,0.82313,0.6098,0.67198,0.49393,1.03716,0.99437,0.0225,0.007822,0.007822,0.007822
68,2497.83,1.18429,1.11734,0.01574,0.8199,0.63285,0.70816,0.53092,1.03283,0.89173,0.02193,0.007789,0.007789,0.007789
69,2532.06,1.20731,1.15049,0.01588,0.72103,0.598,0.66301,0.48891,1.03183,0.98651,0.02179,0.007756,0.007756,0.007756
70,2566.61,1.196,1.11371,0.01548,0.79193,0.61682,0.72405,0.54884,0.97062,0.91561,0.02051,0.007723,0.007723,0.007723
71,2600.93,1.18291,1.11685,0.01585,0.84118,0.59402,0.71375,0.55269,0.98141,0.99027,0.02104,0.00769,0.00769,0.00769
72,2635.23,1.20988,1.10518,0.01615,0.87054,0.58925,0.71916,0.52733,1.00825,0.93502,0.02127,0.007657,0.007657,0.007657
73,2669.55,1.17264,1.10147,0.01539,0.79634,0.62357,0.73959,0.53872,1.07594,0.90856,0.02289,0.007624,0.007624,0.007624
74,2706.44,1.17804,1.08809,0.01528,0.80513,0.56581,0.74026,0.56726,0.96169,0.94935,0.0205,0.007591,0.007591,0.007591
75,2743.96,1.16561,1.09853,0.01522,0.816,0.63033,0.75638,0.58025,0.97496,0.89177,0.02043,0.007558,0.007558,0.007558
76,2781.98,1.16653,1.0979,0.01545,0.84552,0.58313,0.70339,0.53067,0.97056,0.94649,0.0203,0.007525,0.007525,0.007525
77,2820.14,1.18339,1.10592,0.01599,0.84477,0.62343,0.76211,0.58422,0.97764,0.84815,0.02091,0.007492,0.007492,0.007492
78,2857.66,1.15267,1.07736,0.01506,0.85611,0.58742,0.77296,0.59109,0.9318,0.8941,0.01974,0.007459,0.007459,0.007459
79,2894.53,1.14812,1.07968,0.01496,0.81564,0.62714,0.71116,0.55272,0.92816,0.88852,0.01934,0.007426,0.007426,0.007426
80,2931.51,1.16768,1.08193,0.01525,0.8372,0.64493,0.74903,0.57004,0.98992,0.91672,0.02099,0.007393,0.007393,0.007393
81,2967.86,1.15695,1.05304,0.01512,0.82589,0.62767,0.75477,0.56636,0.96905,0.90356,0.01996,0.00736,0.00736,0.00736
82,3004.82,1.13263,1.03346,0.01479,0.70541,0.72706,0.76439,0.58427,0.9715,0.82678,0.02085,0.007327,0.007327,0.007327
83,3041.87,1.16684,1.06024,0.01586,0.87135,0.62529,0.79399,0.60122,1.00156,0.85718,0.0213,0.007294,0.007294,0.007294
84,3079.36,1.16057,1.06665,0.01582,0.61431,0.74373,0.77457,0.59941,0.94509,0.87579,0.01984,0.007261,0.007261,0.007261
85,3118.52,1.13457,1.00323,0.01479,0.86996,0.61473,0.74463,0.55522,0.99433,0.84354,0.02096,0.007228,0.007228,0.007228
86,3157.34,1.13008,1.03946,0.01457,0.85632,0.6087,0.72492,0.56003,0.97065,0.84388,0.02061,0.007195,0.007195,0.007195
87,3195.82,1.12316,1.00294,0.01455,0.6155,0.75239,0.76263,0.59561,0.94733,0.8465,0.01987,0.007162,0.007162,0.007162
88,3233.48,1.13095,1.00177,0.01472,0.8539,0.61097,0.7792,0.59902,0.9235,0.83001,0.01966,0.007129,0.007129,0.007129
89,3271.68,1.14146,1.01133,0.01528,0.89333,0.5996,0.74221,0.56824,0.92572,0.851,0.01991,0.007096,0.007096,0.007096
90,3309.72,1.12957,1.01502,0.01471,0.6702,0.6765,0.72206,0.55502,0.95761,0.89962,0.02011,0.007063,0.007063,0.007063
91,3347.27,1.10274,0.98809,0.01429,0.83266,0.59034,0.75371,0.57747,0.94337,0.89211,0.02008,0.00703,0.00703,0.00703
92,3384.99,1.13692,0.97584,0.0149,0.84297,0.63639,0.77937,0.59722,0.92654,0.81909,0.01954,0.006997,0.006997,0.006997
93,3423.19,1.10972,0.93982,0.01464,0.91219,0.58665,0.75657,0.56835,0.98636,0.80021,0.02063,0.006964,0.006964,0.006964
94,3461.71,1.12759,0.9714,0.01507,0.87556,0.65612,0.7793,0.59591,0.92164,0.76981,0.01944,0.006931,0.006931,0.006931
95,3500.7,1.11219,0.96384,0.01475,0.5852,0.72618,0.74911,0.57069,0.9051,0.88804,0.01881,0.006898,0.006898,0.006898
96,3539.61,1.12774,0.98171,0.01467,0.66213,0.82214,0.82301,0.62646,0.94176,0.74628,0.01965,0.006865,0.006865,0.006865
97,3577.58,1.11385,0.94708,0.01439,0.85825,0.64007,0.78242,0.59615,0.92288,0.79387,0.01927,0.006832,0.006832,0.006832
98,3615.23,1.09363,0.96392,0.0145,0.76167,0.6895,0.76232,0.58225,0.92167,0.81403,0.01924,0.006799,0.006799,0.006799
99,3652.22,1.09865,0.93592,0.01416,0.88869,0.63628,0.79177,0.61627,0.92232,0.81194,0.01908,0.006766,0.006766,0.006766
100,3689.68,1.11708,0.96083,0.01437,0.58841,0.75637,0.79471,0.61723,0.90379,0.85658,0.01875,0.006733,0.006733,0.006733
101,3726.88,1.09931,0.93938,0.01417,0.73791,0.72204,0.8174,0.61008,0.95915,0.81071,0.02011,0.0067,0.0067,0.0067
102,3764.51,1.0883,0.95108,0.01447,0.78578,0.71526,0.82098,0.62961,0.91741,0.81276,0.01934,0.006667,0.006667,0.006667
103,3801.56,1.09324,0.95426,0.01435,0.6462,0.76242,0.792,0.61106,0.90266,0.84023,0.01886,0.006634,0.006634,0.006634
104,3839.96,1.0888,0.94573,0.01403,0.77606,0.72141,0.80348,0.619,0.94474,0.78143,0.01984,0.006601,0.006601,0.006601
105,3877.61,1.09156,0.94694,0.01442,0.79443,0.72539,0.81245,0.62765,0.92564,0.75436,0.0193,0.006568,0.006568,0.006568
106,3915.45,1.07534,0.88191,0.01388,0.66408,0.78279,0.80677,0.639,0.88315,0.79944,0.01845,0.006535,0.006535,0.006535
107,3952.8,1.0849,0.91568,0.01426,0.78354,0.75151,0.83491,0.64751,0.89667,0.73721,0.01882,0.006502,0.006502,0.006502
108,3991.94,1.07592,0.93748,0.01416,0.88984,0.63128,0.77328,0.5953,0.939,0.82387,0.0197,0.006469,0.006469,0.006469
109,4029.68,1.07057,0.91829,0.01401,0.72148,0.75815,0.78347,0.62142,0.9195,0.81039,0.01893,0.006436,0.006436,0.006436
110,4066.71,1.09167,0.92565,0.01422,0.72656,0.714,0.7714,0.60015,0.90202,0.80151,0.01865,0.006403,0.006403,0.006403
111,4101.88,1.07323,0.88871,0.01406,0.83497,0.70959,0.80415,0.62777,0.89298,0.74049,0.01861,0.00637,0.00637,0.00637
112,4137.14,1.05644,0.88841,0.01364,0.79901,0.7452,0.79784,0.6339,0.88275,0.75464,0.01851,0.006337,0.006337,0.006337
113,4171.29,1.06556,0.92138,0.01382,0.80972,0.7125,0.80329,0.634,0.87753,0.7562,0.01818,0.006304,0.006304,0.006304
114,4205.54,1.06801,0.83323,0.01388,0.8488,0.71534,0.80997,0.64127,0.8744,0.75551,0.01834,0.006271,0.006271,0.006271
115,4239.7,1.04631,0.85314,0.01368,0.67954,0.73735,0.76751,0.60998,0.89234,0.79437,0.01884,0.006238,0.006238,0.006238
116,4273.96,1.06672,0.90379,0.01377,0.75769,0.74463,0.82318,0.64533,0.88282,0.75137,0.01836,0.006205,0.006205,0.006205
117,4308.18,1.06737,0.86461,0.01379,0.74304,0.78242,0.85502,0.66332,0.87173,0.72576,0.01798,0.006172,0.006172,0.006172
118,4342.59,1.04292,0.84755,0.01351,0.68104,0.70638,0.80329,0.63417,0.89518,0.69915,0.01895,0.006139,0.006139,0.006139
119,4376.83,1.06579,0.88571,0.01387,0.79651,0.76558,0.82413,0.64604,0.88447,0.77834,0.01882,0.006106,0.006106,0.006106
120,4413.01,1.05991,0.86306,0.01395,0.80453,0.67206,0.78788,0.61834,0.88396,0.78386,0.0189,0.006073,0.006073,0.006073
121,4449.79,1.04603,0.83787,0.01367,0.70572,0.76514,0.7843,0.62863,0.87698,0.74964,0.01827,0.00604,0.00604,0.00604
122,4487.24,1.03753,0.82687,0.01323,0.82883,0.70758,0.8115,0.63887,0.87643,0.75922,0.01831,0.006007,0.006007,0.006007
123,4524.56,1.06111,0.86515,0.01402,0.83533,0.70231,0.81019,0.64369,0.86728,0.73511,0.01785,0.005974,0.005974,0.005974
124,4563.06,1.03525,0.8516,0.0134,0.74937,0.79021,0.83206,0.65156,0.85756,0.76612,0.01733,0.005941,0.005941,0.005941
125,4601.27,1.02797,0.83732,0.01314,0.6251,0.80513,0.79211,0.61537,0.87074,0.77435,0.01808,0.005908,0.005908,0.005908
126,4639.66,1.05013,0.83122,0.01379,0.80643,0.70588,0.81174,0.63703,0.85594,0.77699,0.01766,0.005875,0.005875,0.005875
127,4676.85,1.05427,0.86325,0.01346,0.7608,0.79811,0.8222,0.65566,0.85038,0.72152,0.01761,0.005842,0.005842,0.005842
128,4715.78,1.02901,0.82525,0.01306,0.7846,0.77304,0.82045,0.64193,0.85287,0.77254,0.0179,0.005809,0.005809,0.005809
129,4753.05,1.02655,0.79367,0.01321,0.75753,0.84468,0.84742,0.66507,0.84719,0.71756,0.0176,0.005776,0.005776,0.005776
130,4790.42,1.01268,0.80651,0.0132,0.6568,0.79781,0.81364,0.64592,0.88063,0.73726,0.01806,0.005743,0.005743,0.005743
131,4827.73,1.03446,0.82204,0.01334,0.77852,0.79651,0.84765,0.67706,0.85063,0.71222,0.01768,0.00571,0.00571,0.00571
132,4865.37,1.03212,0.82168,0.01346,0.80226,0.79719,0.83009,0.65898,0.84148,0.66689,0.01743,0.005677,0.005677,0.005677
133,4903.28,1.03167,0.82917,0.01359,0.84598,0.71669,0.82474,0.64874,0.88717,0.70579,0.0182,0.005644,0.005644,0.005644
134,4942.24,1.03351,0.78976,0.01352,0.91496,0.71692,0.82471,0.66098,0.85956,0.68648,0.01759,0.005611,0.005611,0.005611
135,4980.23,1.02696,0.81476,0.01314,0.87959,0.68363,0.80735,0.64487,0.8445,0.73306,0.0175,0.005578,0.005578,0.005578
136,5017.35,0.99919,0.77542,0.01262,0.87593,0.76169,0.83606,0.66636,0.84897,0.72917,0.01727,0.005545,0.005545,0.005545
137,5055.08,1.01268,0.82085,0.01327,0.88908,0.7358,0.81999,0.66158,0.83777,0.74131,0.0173,0.005512,0.005512,0.005512
138,5093.33,1.01338,0.82299,0.0134,0.84802,0.74134,0.85005,0.68211,0.82923,0.74946,0.017,0.005479,0.005479,0.005479
139,5131.14,1.02997,0.79868,0.01308,0.89724,0.72825,0.84363,0.666,0.85445,0.68635,0.01777,0.005446,0.005446,0.005446
140,5168.52,1.01669,0.80119,0.01326,0.73556,0.80732,0.83799,0.66301,0.84259,0.74468,0.01756,0.005413,0.005413,0.005413
141,5205.79,0.99947,0.78414,0.01286,0.85167,0.75354,0.84752,0.68133,0.81665,0.78143,0.01688,0.00538,0.00538,0.00538
142,5243.11,0.99124,0.77221,0.01268,0.89683,0.76686,0.85989,0.70242,0.82224,0.69151,0.01705,0.005347,0.005347,0.005347
143,5281.22,1.00312,0.75905,0.01294,0.77661,0.80349,0.81299,0.65242,0.86394,0.74164,0.01765,0.005314,0.005314,0.005314
144,5319.1,0.99163,0.76903,0.01281,0.82721,0.78246,0.83883,0.67693,0.83656,0.70824,0.01722,0.005281,0.005281,0.005281
145,5357.05,1.00976,0.80348,0.01325,0.87926,0.72463,0.8347,0.68182,0.79901,0.7369,0.01641,0.005248,0.005248,0.005248
146,5394.44,0.98729,0.76375,0.01238,0.74405,0.83034,0.85121,0.68521,0.81815,0.74053,0.01718,0.005215,0.005215,0.005215
147,5431.58,0.99656,0.76769,0.01288,0.87574,0.76989,0.86145,0.68893,0.83227,0.70386,0.01729,0.005182,0.005182,0.005182
148,5468.92,0.98043,0.76828,0.01261,0.86291,0.76037,0.8397,0.66914,0.85097,0.72917,0.01743,0.005149,0.005149,0.005149
149,5505.91,0.96762,0.75301,0.01223,0.82635,0.72536,0.81071,0.64927,0.82103,0.75043,0.01677,0.005116,0.005116,0.005116
150,5543.25,1.00055,0.76599,0.01269,0.82013,0.79145,0.82409,0.66996,0.80702,0.69735,0.01688,0.005083,0.005083,0.005083
151,5580.92,0.97386,0.75442,0.0129,0.90753,0.75334,0.83504,0.67478,0.82953,0.71738,0.01727,0.00505,0.00505,0.00505
152,5619.1,0.96668,0.74976,0.01214,0.90065,0.73308,0.83754,0.67764,0.81553,0.69581,0.01667,0.005017,0.005017,0.005017
153,5658.31,0.95781,0.74013,0.01226,0.80695,0.82865,0.85252,0.68967,0.82874,0.68032,0.01706,0.004984,0.004984,0.004984
154,5697.1,0.97571,0.75918,0.01222,0.80782,0.77203,0.83333,0.67498,0.82735,0.68049,0.01705,0.004951,0.004951,0.004951
155,5734.83,0.96683,0.72937,0.01252,0.8784,0.80337,0.86032,0.70113,0.80807,0.65908,0.01661,0.004918,0.004918,0.004918
156,5772.57,0.98078,0.74222,0.01242,0.81581,0.82736,0.86318,0.67394,0.84209,0.69374,0.01737,0.004885,0.004885,0.004885
157,5810.87,0.98487,0.74746,0.01275,0.71275,0.83745,0.84957,0.67373,0.81958,0.76815,0.01704,0.004852,0.004852,0.004852
158,5848.97,0.9708,0.75927,0.01225,0.77475,0.84764,0.85499,0.6884,0.81973,0.70733,0.01686,0.004819,0.004819,0.004819
159,5886.81,0.95566,0.71809,0.01205,0.86949,0.77885,0.84974,0.68343,0.80451,0.74001,0.01659,0.004786,0.004786,0.004786
160,5924.53,0.96923,0.72676,0.01239,0.89777,0.72207,0.84169,0.67931,0.80539,0.71286,0.01672,0.004753,0.004753,0.004753
161,5962.57,0.95842,0.73547,0.01226,0.87489,0.79319,0.88022,0.71693,0.78517,0.67743,0.01615,0.00472,0.00472,0.00472
162,6001.54,0.94138,0.72441,0.01199,0.80584,0.81687,0.85316,0.68705,0.80745,0.71986,0.01674,0.004687,0.004687,0.004687
163,6040.73,0.95727,0.69626,0.01207,0.78499,0.83312,0.84766,0.69239,0.79786,0.74799,0.01646,0.004654,0.004654,0.004654
164,6079.35,0.96215,0.72303,0.01222,0.93449,0.74987,0.87409,0.69402,0.79433,0.65038,0.01614,0.004621,0.004621,0.004621
165,6117.09,0.95395,0.70867,0.01205,0.86354,0.81294,0.85542,0.69196,0.79294,0.64958,0.01634,0.004588,0.004588,0.004588
166,6155.28,0.93621,0.70579,0.01187,0.93,0.74109,0.86617,0.71477,0.77886,0.63395,0.01609,0.004555,0.004555,0.004555
167,6192.83,0.94638,0.68789,0.01203,0.84132,0.74565,0.83942,0.67805,0.76005,0.69536,0.01581,0.004522,0.004522,0.004522
168,6230.39,0.94134,0.69143,0.01191,0.79057,0.83595,0.84164,0.68946,0.78361,0.70588,0.01621,0.004489,0.004489,0.004489
169,6267.74,0.94483,0.69236,0.01208,0.93191,0.6976,0.85763,0.71398,0.75595,0.71054,0.01524,0.004456,0.004456,0.004456
170,6305.98,0.93451,0.69695,0.01165,0.88821,0.75395,0.83961,0.69308,0.77533,0.69242,0.01589,0.004423,0.004423,0.004423
171,6343.53,0.94757,0.70715,0.01205,0.94165,0.7523,0.86414,0.71655,0.76905,0.64993,0.01565,0.00439,0.00439,0.00439
172,6381.18,0.92228,0.67276,0.01155,0.7853,0.85697,0.86864,0.71397,0.76421,0.70966,0.0157,0.004357,0.004357,0.004357
173,6418.61,0.92257,0.69245,0.0118,0.90151,0.77571,0.86913,0.70364,0.77959,0.72627,0.01597,0.004324,0.004324,0.004324
174,6454.68,0.91131,0.66978,0.01151,0.89407,0.78037,0.8637,0.71027,0.76163,0.66518,0.01562,0.004291,0.004291,0.004291
175,6489.11,0.93067,0.68608,0.01188,0.9075,0.75972,0.8594,0.71412,0.7692,0.64461,0.01575,0.004258,0.004258,0.004258
176,6523.39,0.92465,0.6756,0.01155,0.90609,0.76982,0.85799,0.70885,0.77115,0.64717,0.01587,0.004225,0.004225,0.004225
177,6557.51,0.90293,0.66047,0.0116,0.85128,0.78152,0.86788,0.71047,0.77424,0.66147,0.01557,0.004192,0.004192,0.004192
178,6591.72,0.92283,0.68404,0.01158,0.92762,0.75928,0.87792,0.71588,0.75407,0.67059,0.01516,0.004159,0.004159,0.004159
179,6625.93,0.93277,0.70047,0.0118,0.78878,0.86158,0.87274,0.72334,0.73515,0.66928,0.01485,0.004126,0.004126,0.004126
180,6660.4,0.90896,0.66369,0.01133,0.89832,0.80412,0.8707,0.72131,0.74807,0.62753,0.01536,0.004093,0.004093,0.004093
181,6694.45,0.92493,0.67747,0.01168,0.92627,0.81947,0.88538,0.73868,0.75342,0.61275,0.01539,0.00406,0.00406,0.00406
182,6729.14,0.90506,0.6651,0.0116,0.89029,0.84159,0.89862,0.74332,0.74778,0.62195,0.01521,0.004027,0.004027,0.004027
183,6764.97,0.89958,0.66074,0.0113,0.88554,0.84231,0.89968,0.73839,0.72459,0.60222,0.01478,0.003994,0.003994,0.003994
184,6802.06,0.9009,0.64352,0.01151,0.94215,0.75046,0.8838,0.73261,0.74162,0.63187,0.01495,0.003961,0.003961,0.003961
185,6836.28,0.88063,0.6403,0.01119,0.78805,0.86672,0.8701,0.72712,0.72796,0.64353,0.01467,0.003928,0.003928,0.003928
186,6870.56,0.91447,0.65886,0.01143,0.87551,0.86164,0.89406,0.72934,0.75031,0.61758,0.01503,0.003895,0.003895,0.003895
187,6904.89,0.90847,0.67282,0.01142,0.91592,0.7362,0.86309,0.70727,0.74245,0.6417,0.01495,0.003862,0.003862,0.003862
188,6939.11,0.89747,0.6577,0.01117,0.85687,0.82635,0.88572,0.72035,0.75141,0.65791,0.01542,0.003829,0.003829,0.003829
189,6973.21,0.89336,0.64703,0.01149,0.7801,0.85379,0.86654,0.7125,0.75379,0.66115,0.01548,0.003796,0.003796,0.003796
190,7007.47,0.89409,0.65699,0.01142,0.88053,0.7607,0.86763,0.72498,0.72807,0.65323,0.01499,0.003763,0.003763,0.003763
191,7042.27,0.87865,0.63345,0.01094,0.87596,0.81826,0.8883,0.73973,0.72324,0.65218,0.01498,0.00373,0.00373,0.00373
